frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
2949,2024 10 23,05:24:34.565,0.726837,0.629108,-0.226655,0.156709,-0.567888,0.740745,0.117191,-54.138184,-59.936523,280.761719,0,0
2950,2024 10 23,05:24:34.574,0.72377,0.620945,-0.247844,0.170755,-0.537126,0.585955,-0.016114,-44.555664,-72.937012,295.043945,0,0
2951,2024 10 23,05:24:34.582,0.719273,0.612807,-0.270695,0.183951,-0.619648,0.481948,-0.040529,-42.602539,-99.060059,300.842285,0,0
2952,2024 10 23,05:24:34.590,0.719273,0.612807,-0.270695,0.183951,-0.619648,0.481948,-0.040529,-42.602539,-99.060059,300.842285,0,0
2953,2024 10 23,05:24:34.599,0.713597,0.604548,-0.294946,0.195725,-0.747093,0.404797,-0.021973,-43.212891,-122.558594,300.292969,0,0
2954,2024 10 23,05:24:34.607,0.706997,0.595942,-0.320147,0.206191,-0.946806,0.363781,0.056154,-46.813965,-139.831543,299.194336,0,0
2955,2024 10 23,05:24:34.615,0.699703,0.586763,-0.345731,0.215859,-1.148961,0.314951,0.122562,-50.048828,-148.010254,298.950195,0,0
2956,2024 10 23,05:24:34.624,0.692006,0.576695,-0.371226,0.22526,-1.273965,0.289071,0.192389,-55.541992,-145.874023,301.086426,0,0
2957,2024 10 23,05:24:34.632,0.684084,0.565517,-0.396313,0.234853,-1.35258,0.252937,0.16895,-61.035156,-140.075684,305.541992,0,0
2958,2024 10 23,05:24:34.640,0.675659,0.553392,-0.421396,0.244269,-1.458052,0.2378,0.230964,-65.673828,-142.51709,309.692383,0,0
2959,2024 10 23,05:24:34.649,0.675659,0.553392,-0.421396,0.244269,-1.458052,0.2378,0.230964,-65.673828,-142.51709,309.692383,0,0
2960,2024 10 23,05:24:34.657,0.666721,0.540389,-0.446306,0.253523,-1.548387,0.239265,0.258797,-68.786621,-141.784668,313.110352,0,0
2961,2024 10 23,05:24:34.665,0.657026,0.526749,-0.471047,0.262616,-1.692434,0.261238,0.297861,-68.603516,-145.019531,316.040039,0,0
2962,2024 10 23,05:24:34.674,0.64641,0.512741,-0.495456,0.271613,-1.875057,0.261727,0.333506,-64.941406,-146.179199,317.626953,0,0
2963,2024 10 23,05:24:34.682,0.634972,0.498519,-0.519117,0.280726,-2.077212,0.208991,0.325205,-57.312012,-144.104004,317.443848,0,0
2964,2024 10 23,05:24:34.690,0.622768,0.484372,-0.541704,0.290002,-2.250557,0.008789,0.304697,-47.790527,-139.160156,314.39209,0,0
2965,2024 10 23,05:24:34.699,0.622768,0.484372,-0.541704,0.290002,-2.250557,0.008789,0.304697,-47.790527,-139.160156,314.39209,0,0
2966,2024 10 23,05:24:34.707,0.61018,0.470424,-0.562847,0.299307,-2.347728,-0.290048,0.282723,-39.489746,-131.652832,307.067871,0,0
2967,2024 10 23,05:24:34.715,0.597297,0.457073,-0.582483,0.308275,-2.366283,-0.659688,0.206061,-31.311035,-128.662109,294.677734,0,0
2968,2024 10 23,05:24:34.724,0.584091,0.444728,-0.600796,0.316383,-2.350169,-0.973174,0.230964,-22.827148,-130.737305,277.648926,0,0
2969,2024 10 23,05:24:34.732,0.570545,0.433941,-0.617603,0.323634,-2.338938,-1.362346,0.28077,-10.131836,-133.666992,255.737305,0,0
2970,2024 10 23,05:24:34.740,0.55668,0.425364,-0.632723,0.3299,-2.266182,-1.769585,0.344249,6.530762,-139.221191,227.783203,0,0
2971,2024 10 23,05:24:34.749,0.55668,0.425364,-0.632723,0.3299,-2.266182,-1.769585,0.344249,6.530762,-139.221191,227.783203,0,0
2972,2024 10 23,05:24:34.757,0.542735,0.419584,-0.645867,0.335028,-2.060122,-2.157781,0.464858,24.719238,-143.615723,191.28418,0,0
2973,2024 10 23,05:24:34.765,0.529007,0.41704,-0.656881,0.338729,-1.607959,-2.509354,0.596698,41.503906,-149.353027,148.620605,0,0
2974,2024 10 23,05:24:34.774,0.514775,0.417848,-0.66671,0.340452,-1.250038,-2.710044,0.821314,53.222656,-174.743652,111.51123,0,0
2975,2024 10 23,05:24:34.782,0.499354,0.421711,-0.676009,0.340319,-1.199255,-2.896085,1.271035,66.711426,-201.23291,81.665039,0,0
2976,2024 10 23,05:24:34.790,0.483547,0.428203,-0.683988,0.339095,-1.499557,-3.166112,1.689993,79.833984,-207.214355,50.964355,0,0
2977,2024 10 23,05:24:34.799,0.483547,0.428203,-0.683988,0.339095,-1.499557,-3.166112,1.689993,79.833984,-207.214355,50.964355,0,0
2978,2024 10 23,05:24:34.807,0.469916,0.436596,-0.689241,0.336912,-4.676412,-4.226691,1.346233,77.819824,-190.551758,-0.305176,0,0
2979,2024 10 23,05:24:34.815,0.466751,0.448942,-0.684808,0.334114,-2.816981,-4.28431,4.512833,98.632813,-1.037598,-123.962402,0,0
2980,2024 10 23,05:24:34.824,0.486822,0.454928,-0.662785,0.341704,-2.147527,-4.55971,0.920927,64.697266,327.697754,-191.650391,1,0
2981,2024 10 23,05:24:34.832,0.513523,0.456871,-0.638234,0.346728,-0.824244,-0.754417,-0.476577,-25.024414,352.050781,-189.941406,0,0
2982,2024 10 23,05:24:34.840,0.533179,0.455995,-0.620577,0.350248,-1.728568,1.52739,0.142582,16.662598,245.788574,-121.520996,0,0
2983,2024 10 23,05:24:34.849,0.533179,0.455995,-0.620577,0.350248,-1.728568,1.52739,0.142582,16.662598,245.788574,-121.520996,0,0
2984,2024 10 23,05:24:34.857,0.548513,0.455603,-0.602483,0.358573,-1.963927,0.540056,-0.714866,34.545898,280.029297,-115.29541,0,0
2985,2024 10 23,05:24:34.865,0.563397,0.457875,-0.584332,0.362616,-0.92288,0.403333,0.320322,48.278809,196.716309,-159.790039,0,0
2986,2024 10 23,05:24:34.874,0.573735,0.463633,-0.56833,0.364517,-0.855007,-0.493667,0.492203,56.396484,155.151367,-149.353027,0,0
2987,2024 10 23,05:24:34.882,0.582903,0.467002,-0.556179,0.364414,-0.940947,-0.340831,0.049318,26.000977,105.407715,-111.206055,0,0
2988,2024 10 23,05:24:34.890,0.588497,0.468519,-0.549116,0.364189,-1.143101,-0.170904,0.250008,-4.272461,70.43457,-61.218262,0,0
2989,2024 10 23,05:24:34.899,0.588497,0.468519,-0.549116,0.364189,-1.143101,-0.170904,0.250008,-4.272461,70.43457,-61.218262,0,0
2990,2024 10 23,05:24:34.907,0.593333,0.46813,-0.543441,0.365353,-1.155797,0.070803,-0.24366,13.85498,75.805664,-33.996582,0,0
2991,2024 10 23,05:24:34.915,0.595427,0.468629,-0.538417,0.368727,-0.963897,-0.204108,0.233406,34.057617,62.133789,-12.878418,0,0
2992,2024 10 23,05:24:34.924,0.598287,0.467784,-0.533879,0.371757,-0.797876,-0.08301,0.244636,11.962891,68.359375,-10.620117,0,0
2993,2024 10 23,05:24:34.932,0.600658,0.467034,-0.530146,0.374212,-0.784204,-0.087405,0.158696,14.648438,47.729492,-8.056641,0,0
2994,2024 10 23,05:24:34.940,0.601844,0.466954,-0.528017,0.375415,-0.952178,-0.045412,0.215339,6.164551,23.681641,-8.972168,0,0
2995,2024 10 23,05:24:34.949,0.601844,0.466954,-0.528017,0.375415,-0.952178,-0.045412,0.215339,6.164551,23.681641,-8.972168,0,0
2996,2024 10 23,05:24:34.957,0.60321,0.466937,-0.526136,0.375883,-0.966826,-0.037111,0.125004,4.943848,22.644043,-14.221191,0,0
2997,2024 10 23,05:24:34.965,0.604272,0.467385,-0.524518,0.375881,-0.884793,0.01709,0.269051,4.150391,11.962891,-17.51709,0,0
2998,2024 10 23,05:24:34.974,0.604972,0.468411,-0.523225,0.37528,-0.857448,-0.002441,0.203131,5.92041,0.793457,-22.583008,0,0
2999,2024 10 23,05:24:34.982,0.60496,0.470213,-0.522676,0.373809,-0.938017,-0.015137,0.155278,6.408691,-17.39502,-25.085449,0,0
3000,2024 10 23,05:24:34.990,0.604452,0.472407,-0.522695,0.371833,-1.006867,-0.041017,0.140141,5.004883,-25.024414,-25.939941,0,0
3001,2024 10 23,05:24:34.999,0.604452,0.472407,-0.522695,0.371833,-1.006867,-0.041017,0.140141,5.004883,-25.024414,-25.939941,0,0
3002,2024 10 23,05:24:35.007,0.604063,0.474496,-0.522795,0.369657,-1.060579,-0.063967,0.022462,2.929688,-23.986816,-26.000977,0,0
3003,2024 10 23,05:24:35.015,0.603763,0.476358,-0.522939,0.367544,-1.059603,-0.056642,0.077151,0.732422,-21.362305,-23.864746,0,0
3004,2024 10 23,05:24:35.023,0.603795,0.477759,-0.522877,0.365757,-1.029328,-0.054201,0.06885,-1.708984,-13.61084,-21.54541,0,0
3005,2024 10 23,05:24:35.032,0.60391,0.478892,-0.522783,0.364215,-1.053743,-0.0459,0.055666,-1.220703,-12.329102,-18.493652,0,0
3006,2024 10 23,05:24:35.040,0.604042,0.479802,-0.522674,0.362954,-1.07474,-0.039552,0.076662,-1.586914,-8.178711,-15.625,0,0
3007,2024 10 23,05:24:35.048,0.604042,0.479802,-0.522674,0.362954,-1.07474,-0.039552,0.076662,-1.586914,-8.178711,-15.625,0,0
3008,2024 10 23,05:24:35.057,0.604399,0.480425,-0.522297,0.362077,-1.038606,-0.04004,0.072268,-1.159668,-2.01416,-14.038086,0,0
