frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
6600,2024 10 07,05:25:04.989,-0.55197,-0.217976,0.532691,0.60337,0.693869,0.757347,-1.250038,-72.387695,-16.174316,-292.236328,0,0
6601,2024 10 07,05:25:04.997,-0.543177,-0.217628,0.526956,0.616372,0.259285,1.645558,-0.044923,-113.952637,-56.945801,-101.867676,0,0
6602,2024 10 07,05:25:05.006,-0.546008,-0.208021,0.525099,0.618768,-0.193365,1.868709,-0.325205,-88.623047,-45.471191,103.393555,0,0
6603,2024 10 07,05:25:05.014,-0.546008,-0.208021,0.525099,0.618768,-0.193365,1.868709,-0.325205,-88.623047,-45.471191,103.393555,0,0
6604,2024 10 07,05:25:05.022,-0.557282,-0.19248,0.527412,0.611739,-0.642109,1.632374,-0.225105,-54.138184,-33.630371,251.708984,0,0
6605,2024 10 07,05:25:05.031,-0.573329,-0.174258,0.532251,0.598027,-0.779321,1.267617,-0.336436,-26.245117,-31.37207,329.406738,0,0
6606,2024 10 07,05:25:05.039,-0.589488,-0.154781,0.538717,0.581661,-0.684591,1.038606,-0.554216,-12.878418,-46.936035,344.177246,0,0
6607,2024 10 07,05:25:05.047,-0.602701,-0.134743,0.546446,0.565679,-0.606464,0.866726,-0.625507,-9.277344,-82.580566,320.983887,0,0
6608,2024 10 07,05:25:05.056,-0.612144,-0.11412,0.555287,0.551282,-0.624043,0.773949,-0.549821,-11.169434,-119.32373,291.687012,0,0
6609,2024 10 07,05:25:05.064,-0.612144,-0.11412,0.555287,0.551282,-0.624043,0.773949,-0.549821,-11.169434,-119.32373,291.687012,0,0
6610,2024 10 07,05:25:05.072,-0.618734,-0.092613,0.564974,0.537956,-0.774438,0.800317,-0.433119,-15.258789,-148.010254,277.34375,0,0
6611,2024 10 07,05:25:05.081,-0.624215,-0.069862,0.57498,0.524283,-0.90286,0.867702,-0.297372,-17.578125,-160.827637,286.682129,0,0
6612,2024 10 07,05:25:05.089,-0.630142,-0.045504,0.584678,0.508923,-1.021516,0.91995,-0.187017,-19.042969,-161.132813,315.246582,0,0
6613,2024 10 07,05:25:05.097,-0.637192,-0.019552,0.5935,0.491286,-1.162145,0.882839,-0.137211,-20.996094,-154.663086,347.595215,0,0
6614,2024 10 07,05:25:05.106,-0.644835,0.007589,0.601163,0.471947,-1.250038,0.721213,-0.135258,-26.000977,-148.925781,367.004395,0,0
6615,2024 10 07,05:25:05.114,-0.644835,0.007589,0.601163,0.471947,-1.250038,0.721213,-0.135258,-26.000977,-148.925781,367.004395,0,0
6616,2024 10 07,05:25:05.122,-0.651774,0.035489,0.607795,0.452235,-1.256386,0.541032,-0.134281,-36.376953,-153.320313,367.30957,0,0
6617,2024 10 07,05:25:05.131,-0.656894,0.064049,0.613729,0.433273,-1.265664,0.416517,-0.166509,-52.246094,-165.466309,355.895996,0,0
6618,2024 10 07,05:25:05.139,-0.659599,0.093385,0.619426,0.415354,-1.471725,0.380871,-0.045412,-68.54248,-185.424805,342.163086,0,0
6619,2024 10 07,05:25:05.147,-0.660419,0.123283,0.624576,0.398186,-1.701224,0.447279,0.106937,-81.237793,-192.626953,333.92334,0,0
6620,2024 10 07,05:25:05.156,-0.660533,0.153324,0.628492,0.381034,-1.849177,0.517594,0.251473,-86.669922,-187.37793,335.388184,0,0
6621,2024 10 07,05:25:05.164,-0.660533,0.153324,0.628492,0.381034,-1.849177,0.517594,0.251473,-86.669922,-187.37793,335.388184,0,0
6622,2024 10 07,05:25:05.172,-0.660638,0.183255,0.630888,0.363257,-1.911191,0.522965,0.328623,-86.853027,-176.452637,343.322754,0,0
6623,2024 10 07,05:25:05.181,-0.660626,0.213099,0.631997,0.344589,-1.954649,0.501968,0.315928,-85.144043,-172.058105,352.111816,0,0
6624,2024 10 07,05:25:05.189,-0.659943,0.242985,0.632342,0.324927,-2.090396,0.443861,0.304209,-83.251953,-175.170898,359.375,0,0
6625,2024 10 07,05:25:05.197,-0.658388,0.272813,0.631996,0.304433,-2.254463,0.358409,0.245613,-82.458496,-178.222656,364.501953,0,0
6626,2024 10 07,05:25:05.206,-0.655945,0.302449,0.630818,0.283424,-2.419019,0.231941,0.190435,-83.374023,-178.771973,366.760254,0,0
6627,2024 10 07,05:25:05.214,-0.655945,0.302449,0.630818,0.283424,-2.419019,0.231941,0.190435,-83.374023,-178.771973,366.760254,0,0
6628,2024 10 07,05:25:05.222,-0.652477,0.331563,0.628895,0.262356,-2.516678,-0.072756,0.203131,-85.693359,-179.199219,362.548828,0,0
6629,2024 10 07,05:25:05.231,-0.647647,0.359842,0.626535,0.241911,-2.542558,-0.576678,0.230964,-91.369629,-183.044434,350.158691,0,0
6630,2024 10 07,05:25:05.239,-0.640821,0.38689,0.624605,0.22256,-2.647053,-1.083529,0.427747,-96.557617,-194.641113,326.35498,0,0
6631,2024 10 07,05:25:05.247,-0.632149,0.411739,0.623636,0.204787,-2.798913,-1.535203,0.702658,-95.581055,-202.331543,290.710449,0,0
6632,2024 10 07,05:25:05.256,-0.622653,0.433103,0.623709,0.188975,-2.874111,-1.982971,1.02298,-82.641602,-197.265625,245.483398,0,0
6633,2024 10 07,05:25:05.264,-0.622653,0.433103,0.623709,0.188975,-2.874111,-1.982971,1.02298,-82.641602,-197.265625,245.483398,0,0
6634,2024 10 07,05:25:05.272,-0.613409,0.450104,0.624809,0.175355,-2.620685,-2.449294,1.300333,-62.37793,-182.312012,196.472168,0,0
6635,2024 10 07,05:25:05.281,-0.604633,0.463118,0.627051,0.163548,-2.207587,-2.852626,1.536668,-42.785645,-174.255371,154.296875,0,0
6636,2024 10 07,05:25:05.289,-0.596105,0.472641,0.630781,0.152921,-2.001038,-3.144139,1.88873,-22.094727,-170.410156,114.807129,0,0
6637,2024 10 07,05:25:05.297,-0.588501,0.478199,0.635841,0.143868,-2.086978,-3.403424,2.130924,1.159668,-156.005859,68.908691,0,0
6638,2024 10 07,05:25:05.306,-0.583054,0.479439,0.641299,0.137558,-2.198797,-3.664663,2.164617,21.850586,-114.074707,22.521973,0,0
6639,2024 10 07,05:25:05.314,-0.583054,0.479439,0.641299,0.137558,-2.198797,-3.664663,2.164617,21.850586,-114.074707,22.521973,0,0
6640,2024 10 07,05:25:05.322,-0.580671,0.477143,0.645702,0.135002,-2.100162,-3.598743,1.930235,30.456543,-56.70166,-14.404297,0,0
6641,2024 10 07,05:25:05.331,-0.569532,0.472478,0.657389,0.14226,-4.35902,0.118168,12.06531,-139.160156,-199.768066,-241.638184,0,0
6642,2024 10 07,05:25:05.339,-0.586327,0.451408,0.650834,0.169903,-0.633808,0.195807,-1.618702,-151.611328,505.004883,-270.507813,1,0
6643,2024 10 07,05:25:05.347,-0.598202,0.432589,0.646616,0.192114,0.178716,0.423353,-2.526444,82.336426,91.064453,-235.412598,0,0
6644,2024 10 07,05:25:05.356,-0.58942,0.420789,0.65911,0.202717,-2.817957,0.341807,1.945372,24.963379,0.915527,-237.854004,0,0
6645,2024 10 07,05:25:05.364,-0.58942,0.420789,0.65911,0.202717,-2.817957,0.341807,1.945372,24.963379,0.915527,-237.854004,0,0
6646,2024 10 07,05:25:05.372,-0.600016,0.401353,0.656084,0.220114,-0.987823,-0.193365,-0.689474,43.640137,216.796875,-220.336914,0,0
