frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
22123,2024 8 08,15:43:13.755,-0.26904,-0.618414,0.32756,-0.661729,-0.982568,-0.08607,-0.013499,2.603129,-4.429358,-1.04029,0,0
22124,2024 8 08,15:43:13.763,-0.268972,-0.618209,0.327364,-0.662046,-0.983178,-0.084594,-0.006701,2.748051,-4.447932,-0.951869,0,0
22125,2024 8 08,15:43:13.772,-0.268904,-0.617993,0.327159,-0.662376,-0.982327,-0.084168,-0.009876,2.704242,-4.453283,-0.926397,0,0
22126,2024 8 08,15:43:13.780,-0.268834,-0.617781,0.326942,-0.662709,-0.982075,-0.080996,-0.0142,2.818221,-4.412553,-0.834235,0,0
22127,2024 8 08,15:43:13.788,-0.268767,-0.617567,0.326736,-0.663037,-0.983338,-0.080703,-0.014508,2.727235,-4.358337,-0.889984,0,0
22128,2024 8 08,15:43:13.797,-0.268747,-0.617501,0.326672,-0.663139,-0.983731,-0.080612,-0.014604,2.698951,-4.341483,-0.907315,0,0
22129,2024 8 08,15:43:13.805,-0.268687,-0.617341,0.326515,-0.66339,-0.983856,-0.105088,0.050786,2.689953,-4.213201,-0.953802,0,0
22130,2024 8 08,15:43:13.813,-0.268622,-0.617144,0.326329,-0.66369,-0.982274,-0.119806,0.007138,2.524843,-4.252567,-0.928376,0,0
22131,2024 8 08,15:43:13.822,-0.268535,-0.616857,0.326088,-0.664111,-0.981486,-0.085378,-0.01063,2.182019,-4.220107,-1.071979,0,0
22132,2024 8 08,15:43:13.830,-0.268484,-0.616638,0.325928,-0.664413,-0.978192,-0.088733,-0.015408,2.137517,-4.160371,-0.995286,0,0
22133,2024 8 08,15:43:13.838,-0.268448,-0.616427,0.325765,-0.664704,-0.983659,-0.086502,-0.018168,1.883651,-4.049763,-0.825782,0,0
22134,2024 8 08,15:43:13.847,-0.268442,-0.616391,0.325737,-0.664753,-0.984823,-0.085972,-0.018533,1.834049,-4.029541,-0.795297,0,0
22135,2024 8 08,15:43:13.855,-0.268413,-0.616222,0.3256,-0.664989,-0.979002,-0.088689,-0.022085,1.978418,-3.930306,-0.744537,0,0
22136,2024 8 08,15:43:13.863,-0.268374,-0.578981,0.417769,-0.646703,-0.98001,-0.151852,-0.00585,1.817778,-3.76324,-0.685096,0,0
22137,2024 8 08,15:43:13.872,-0.26834,-0.615851,0.325282,-0.665517,-0.981214,-0.089532,-0.01999,1.822314,-3.679379,-0.529744,0,0
22138,2024 8 08,15:43:13.880,-0.268311,-0.615668,0.325122,-0.665776,-0.982574,-0.082728,-0.023659,1.830096,-3.664004,-0.633804,0,0
22139,2024 8 08,15:43:13.888,-0.268306,-0.615473,0.324982,-0.666027,-0.982154,-0.082686,-0.023639,1.321171,-3.662341,-0.574116,0,0
22140,2024 8 08,15:43:13.897,-0.268306,-0.615473,0.324982,-0.666027,-0.981989,-0.082967,-0.023465,1.181304,-3.66214,-0.552639,0,0
22141,2024 8 08,15:43:13.905,-0.268309,-0.615275,0.324864,-0.666266,-0.981606,-0.088055,-0.02236,0.93733,-3.526821,-0.639995,0,0
22142,2024 8 08,15:43:13.913,-0.268311,-0.615668,0.325122,-0.665776,-0.983276,-0.087785,-0.024526,1.000991,-3.397508,-0.577461,0,0
22143,2024 8 08,15:43:13.922,-0.268324,-0.614907,0.324649,-0.666704,-0.98135,-0.087469,-0.024192,1.03145,-3.407666,-0.510126,0,0
22144,2024 8 08,15:43:13.930,-0.268327,-0.614722,0.324525,-0.666934,-0.982385,-0.087763,-0.022934,1.036499,-3.502829,-0.492185,0,0
22145,2024 8 08,15:43:13.938,-0.268325,-0.614539,0.324392,-0.667169,-0.978042,-0.086842,-0.021181,1.336977,-3.533,-0.48902,0,0
22146,2024 8 08,15:43:13.947,-0.268324,-0.614907,0.324649,-0.666704,-0.97649,-0.086511,-0.020643,1.439351,-3.538636,-0.488428,0,0
22147,2024 8 08,15:43:13.955,-0.268337,-0.614345,0.324257,-0.667407,-0.97919,-0.090786,-0.021204,1.250837,-3.58148,-0.36311,0,0
22148,2024 8 08,15:43:13.963,-0.26834,-0.615851,0.325282,-0.665517,-0.979882,-0.118856,0.028575,1.179636,-3.514339,-0.276643,0,0
22149,2024 8 08,15:43:13.972,-0.268349,-0.614017,0.323979,-0.66784,-0.979004,-0.124904,-0.051318,1.286396,-3.405634,-0.251567,0,0
22150,2024 8 08,15:43:13.980,-0.268362,-0.61385,0.323864,-0.668044,-0.982517,-0.181467,-0.02352,1.0075,-3.086875,-0.447075,0,0
22151,2024 8 08,15:43:13.988,-0.268394,-0.613678,0.323759,-0.668239,-0.982667,-0.086441,-0.031409,1.130794,-3.087749,-0.206027,0,0
22152,2024 8 08,15:43:13.997,-0.268406,-0.613618,0.323724,-0.668307,-0.982507,-0.085012,-0.011661,1.197724,-3.106392,-0.098093,0,0
22153,2024 8 08,15:43:14.005,-0.268429,-0.613495,0.323628,-0.668456,-0.978738,-0.092456,-0.031883,0.865094,-3.266452,-0.109663,0,0
22154,2024 8 08,15:43:14.013,-0.268447,-0.613347,0.323507,-0.668644,-0.979942,-0.137046,-0.014772,1.031341,-3.255481,-0.157082,0,0
22155,2024 8 08,15:43:14.022,-0.268475,-0.613182,0.323387,-0.668842,-0.979175,-0.085784,-0.029479,0.857914,-3.316572,-0.175797,0,0
22156,2024 8 08,15:43:14.030,-0.268511,-0.612571,0.342041,-0.66005,-0.978427,-0.089658,-0.026995,0.355787,-3.270204,-0.36867,0,0
22157,2024 8 08,15:43:14.038,-0.268541,-0.61282,0.323204,-0.669236,-0.979355,-0.086756,-0.031213,0.593939,-3.24535,-0.378548,0,0
22158,2024 8 08,15:43:14.047,-0.268573,-0.612642,0.323125,-0.669424,-0.981867,-0.087519,-0.030634,0.512434,-3.054485,-0.443395,0,0
22159,2024 8 08,15:43:14.055,-0.268587,-0.612572,0.323094,-0.669498,-0.982941,-0.088113,-0.03005,0.45382,-2.968618,-0.474279,0,0
22160,2024 8 08,15:43:14.063,-0.268611,-0.612453,0.323038,-0.669624,-0.982985,-0.086571,-0.032457,0.435732,-2.834333,-0.376025,0,0
22161,2024 8 08,15:43:14.072,-0.268644,-0.612308,0.322976,-0.669773,-0.982386,-0.088661,-0.036746,0.287825,-2.739686,-0.363857,0,0
22162,2024 8 08,15:43:14.080,-0.268676,-0.612166,0.32291,-0.669922,-0.980416,-0.089214,-0.034113,0.323564,-2.527728,-0.295075,0,0
22163,2024 8 08,15:43:14.088,-0.268695,-0.612077,0.322868,-0.670016,-0.979045,-0.089357,-0.031759,0.365856,-2.381599,-0.244565,0,0
22164,2024 8 08,15:43:14.097,-0.268709,-0.611958,0.322786,-0.670158,-0.974743,-0.089358,-0.034124,0.664191,-2.201607,-0.244151,0,0
22165,2024 8 08,15:43:14.105,-0.268719,-0.61185,0.32273,-0.67028,-0.9784,-0.092645,-0.028544,0.142842,-2.021342,-0.244141,0,0
22166,2024 8 08,15:43:14.113,-0.26872,-0.611846,0.322727,-0.670285,-0.978538,-0.092769,-0.028333,0.123164,-2.014538,-0.244141,0,0
22167,2024 8 08,15:43:14.122,-0.268721,-0.611747,0.322636,-0.670418,-0.98128,-0.088674,-0.039261,0.862804,-2.185107,-0.130193,0,0
22168,2024 8 08,15:43:14.130,-0.26873,-0.611649,0.322536,-0.670552,-0.981909,-0.08571,-0.035486,0.911307,-2.027843,-0.010421,0,0
22169,2024 8 08,15:43:14.138,-0.268737,-0.61156,0.322437,-0.670678,-0.98373,-0.084147,-0.033417,0.970484,-1.849386,-0.05632,0,0
22170,2024 8 08,15:43:14.147,-0.268718,-0.611482,0.322373,-0.670788,-0.987826,-0.080948,-0.045888,0.757633,-1.396424,-0.497107,0,0
22171,2024 8 08,15:43:14.155,-0.26872,-0.611846,0.322727,-0.670285,-0.983949,-0.079753,-0.038149,0.789219,-1.34912,-0.32788,0,0
22172,2024 8 08,15:43:14.163,-0.268721,-0.611747,0.322636,-0.670418,-0.983496,-0.079613,-0.037246,0.792905,-1.343601,-0.308135,0,0
22173,2024 8 08,15:43:14.172,-0.268715,-0.611303,0.322304,-0.670985,-0.984695,-0.084203,-0.035035,0.217381,-1.342891,-0.724504,0,0
22174,2024 8 08,15:43:14.180,-0.268695,-0.612077,0.322868,-0.670016,-0.980316,-0.084847,-0.040512,0.085033,-1.497791,-0.937873,0,0
22175,2024 8 08,15:43:14.188,-0.268683,-0.611085,0.32235,-0.671175,-0.978429,-0.086576,-0.033183,-0.291931,0.69049,-0.203048,0,0
22176,2024 8 08,15:43:14.197,-0.268672,-0.610984,0.322399,-0.671247,-0.980538,-0.091688,-0.0332,-0.151871,-1.11016,-1.043663,0,0
22177,2024 8 08,15:43:14.205,-0.268651,-0.610883,0.32242,-0.671338,-0.976134,-0.092971,-0.033203,-0.177296,-1.349192,-0.93936,0,0
22178,2024 8 08,15:43:14.213,-0.268647,-0.610864,0.322423,-0.671355,-0.975325,-0.098524,-0.083877,-0.181965,-1.393089,-0.920205,0,0
22179,2024 8 08,15:43:14.222,-0.268624,-0.61079,0.322421,-0.671432,-0.977494,-0.088214,-0.035142,0.253119,-1.353154,-0.819606,0,0
22180,2024 8 08,15:43:14.230,-0.268605,-0.610708,0.3224,-0.671525,-0.977553,-0.090259,-0.037833,0.38962,-1.345016,-0.703415,0,0
22181,2024 8 08,15:43:14.238,-0.268589,-0.610634,0.322387,-0.671605,-0.981346,-0.146852,-0.039852,0.229701,-1.059697,-0.536822,0,0
22182,2024 8 08,15:43:14.247,-0.268582,-0.610563,0.322382,-0.671674,-0.980324,-0.088001,-0.04462,0.007271,-0.902704,-0.546381,0,0
22183,2024 8 08,15:43:14.255,-0.268572,-0.610497,0.322347,-0.671756,-0.983778,-0.437963,0.004243,0.924583,-1.050819,-0.317898,0,0
22184,2024 8 08,15:43:14.263,-0.268569,-0.610481,0.322338,-0.671776,-0.984611,-0.082402,-0.043072,1.14581,-1.08654,-0.262795,0,0
22185,2024 8 08,15:43:14.272,-0.268562,-0.610418,0.322302,-0.671853,-0.984459,-0.086096,-0.036507,0.615213,-1.185608,-0.339159,0,0
22186,2024 8 08,15:43:14.280,-0.268556,-0.610338,0.322264,-0.671946,-0.982994,-0.348708,0.033833,0.433456,-1.433985,-0.448009,0,0
22187,2024 8 08,15:43:14.288,-0.268537,-0.610255,0.32222,-0.67205,-0.984012,-0.085237,-0.039025,0.473021,-1.456255,-0.477072,0,0
22188,2024 8 08,15:43:14.297,-0.268528,-0.610168,0.322192,-0.672146,-0.982202,-0.086087,-0.039053,0.353253,-1.418831,-0.615728,0,0
22189,2024 8 08,15:43:14.305,-0.268527,-0.610071,0.322185,-0.672237,-0.979966,-0.089084,-0.037682,0.060911,-1.365161,-0.655003,0,0
22190,2024 8 08,15:43:14.313,-0.268527,-0.610071,0.322185,-0.672237,-0.979316,-0.089957,-0.037283,-0.024196,-1.349537,-0.666437,0,0
22191,2024 8 08,15:43:14.322,-0.268524,-0.609964,0.322178,-0.67234,-0.978784,-0.124362,0.014243,0.034642,-1.429137,-0.669854,0,0
22192,2024 8 08,15:43:14.330,-0.268515,-0.609874,0.322163,-0.672431,-0.977954,-0.09306,-0.041959,0.219395,-1.370157,-0.670901,0,0
22193,2024 8 08,15:43:14.338,-0.268508,-0.609792,0.32214,-0.67252,-0.972745,-0.091878,-0.037363,0.318594,-1.351655,-0.423792,0,0
22194,2024 8 08,15:43:14.347,-0.268508,-0.609792,0.32214,-0.67252,-0.976623,-0.099334,-0.03295,-0.302467,-1.141687,-0.385295,0,0
22195,2024 8 08,15:43:14.355,-0.268473,-0.609636,0.322111,-0.672689,-0.980642,-0.089974,-0.039606,0.337429,-1.19575,-0.471466,0,0
22196,2024 8 08,15:43:14.363,-0.268467,-0.609629,0.322106,-0.6727,-0.98098,-0.121388,0.032623,0.485422,-1.22023,-0.487963,0,0
22197,2024 8 08,15:43:14.372,-0.268452,-0.609559,0.322075,-0.672784,-0.983435,-0.085039,-0.041016,0.437189,-1.322678,-0.48827,0,0
22198,2024 8 08,15:43:14.380,-0.268445,-0.609473,0.322062,-0.672871,-0.984295,-0.090531,-0.045839,0.176564,-1.191105,-0.638978,0,0
22199,2024 8 08,15:43:14.388,-0.268433,-0.609388,0.322057,-0.672956,-0.984398,-0.090533,-0.045624,-0.023009,-1.112136,-0.718858,0,0
22200,2024 8 08,15:43:14.397,-0.268429,-0.613495,0.323628,-0.668456,-0.980893,-0.08996,-0.043086,-0.155693,-1.002112,-0.682618,0,0
22201,2024 8 08,15:43:14.405,-0.268428,-0.60922,0.322077,-0.6731,-0.978551,-0.092549,-0.042536,-0.084511,-0.882692,-0.528164,0,0
22202,2024 8 08,15:43:14.413,-0.268428,-0.60922,0.322077,-0.6731,-0.978108,-0.093192,-0.042487,-0.063431,-0.85737,-0.492351,0,0
22203,2024 8 08,15:43:14.422,-0.268415,-0.609157,0.322081,-0.673161,-0.981054,-0.091013,-0.041735,0.125636,-0.808085,-0.628957,0,0
22204,2024 8 08,15:43:14.430,-0.268405,-0.609092,0.32209,-0.67322,-0.976317,-0.086364,-0.043747,-0.008555,-0.749216,-0.666011,0,0
22205,2024 8 08,15:43:14.438,-0.268417,-0.609037,0.322107,-0.673256,-0.977418,-0.093161,-0.032699,0.037176,-0.598337,-0.306878,0,0
22206,2024 8 08,15:43:14.447,-0.268395,-0.609005,0.322071,-0.673311,-0.973654,-0.242183,-0.082986,0.371496,-0.825849,-0.246539,0,0
22207,2024 8 08,15:43:14.455,-0.268369,-0.60898,0.322023,-0.673367,-0.978454,-0.089185,-0.037855,0.46945,-0.723981,-0.155985,0,0
22208,2024 8 08,15:43:14.463,-0.268347,-0.608952,0.321973,-0.673425,-0.980496,-0.090213,-0.037534,0.65982,-0.767832,-0.127909,0,0
22209,2024 8 08,15:43:14.472,-0.268341,-0.608944,0.321959,-0.673441,-0.980897,-0.090712,-0.037587,0.71915,-0.788773,-0.123138,0,0
22210,2024 8 08,15:43:14.480,-0.268329,-0.60891,0.321934,-0.673489,-0.980629,-0.090802,-0.044411,0.474338,-0.792552,-0.20745,0,0
22211,2024 8 08,15:43:14.488,-0.268306,-0.615473,0.324982,-0.666027,-0.982207,-0.090482,-0.045418,0.51435,-0.709166,-0.278736,0,0
22212,2024 8 08,15:43:14.497,-0.26828,-0.608831,0.32188,-0.673605,-0.982119,-0.072435,0.052722,0.375732,-0.720972,-0.341074,0,0
22213,2024 8 08,15:43:14.505,-0.268254,-0.60879,0.321851,-0.673666,-0.981014,-0.090766,-0.042112,0.443968,-0.729871,-0.360612,0,0
22214,2024 8 08,15:43:14.513,-0.268225,-0.60875,0.321828,-0.673725,-0.981915,-0.090708,-0.042669,0.477995,-0.610239,-0.445972,0,0
22215,2024 8 08,15:43:14.522,-0.268215,-0.608737,0.321821,-0.673744,-0.982322,-0.090795,-0.042898,0.485799,-0.564016,-0.478073,0,0
22216,2024 8 08,15:43:14.530,-0.268198,-0.608701,0.321813,-0.673787,-0.983686,-0.112073,-0.017268,0.368935,-0.671719,-0.446152,0,0
22217,2024 8 08,15:43:14.538,-0.268182,-0.608655,0.321794,-0.673844,-0.981403,-0.089831,-0.042078,0.282573,-0.79493,-0.393028,0,0
22218,2024 8 08,15:43:14.547,-0.268178,-0.608598,0.321793,-0.673898,-0.983167,-0.090983,-0.042325,0.061103,-0.877223,-0.450711,0,0
22219,2024 8 08,15:43:14.555,-0.268176,-0.608539,0.321786,-0.673956,-0.9807,-0.16124,0.091964,0.087325,-0.866739,-0.401472,0,0
22220,2024 8 08,15:43:14.563,-0.268166,-0.608482,0.321776,-0.674016,-0.981019,-0.089887,-0.045459,0.187789,-0.85797,-0.451811,0,0
22221,2024 8 08,15:43:14.572,-0.268161,-0.608461,0.321772,-0.674038,-0.981342,-0.088821,-0.046463,0.227689,-0.855508,-0.477634,0,0
22222,2024 8 08,15:43:14.580,-0.268171,-0.608414,0.321801,-0.674063,-0.979957,0.282337,0.137364,-0.721777,-0.559108,-0.595973,0,0
22223,2024 8 08,15:43:14.588,-0.268172,-0.608359,0.32183,-0.674098,-0.983412,-0.076065,0.006263,0.054536,-0.608295,-0.575089,0,0
22224,2024 8 08,15:43:14.597,-0.268172,-0.608359,0.32183,-0.674098,-0.983071,-0.089505,-0.041376,0.00704,-0.832347,-0.62976,0,0
