frame,date,time,quaternion_x_left,quaternion_y_left,quaternion_z_left,quaternion_w_left,accel_x_left,accel_y_left,accel_z_left,gyro_x_left,gyro_y_left,gyro_z_left,HS_left,TO_left,filtered_quaternion_x_left,filtered_quaternion_y_left,filtered_quaternion_z_left,filtered_quaternion_w_left,filtered_accel_x_left,filtered_accel_y_left,filtered_accel_z_left,filtered_gyro_x_left,filtered_gyro_y_left,filtered_gyro_z_left,quaternion_x_right,quaternion_y_right,quaternion_z_right,quaternion_w_right,accel_x_right,accel_y_right,accel_z_right,gyro_x_right,gyro_y_right,gyro_z_right,HS_right,TO_right,filtered_quaternion_x_right,filtered_quaternion_y_right,filtered_quaternion_z_right,filtered_quaternion_w_right,filtered_accel_x_right,filtered_accel_y_right,filtered_accel_z_right,filtered_gyro_x_right,filtered_gyro_y_right,filtered_gyro_z_right
3510,2024 8 08,15:40:38.653,0.727971,0.118144,-0.614823,0.279452,-0.949215,-0.244127,-0.096421,-0.315103,0.463132,-0.455757,0,0,0.727971,0.118144,-0.614823,0.279452,-0.949215,-0.244127,-0.096421,-0.315103,0.463132,-0.455757,0.662861,0.418522,-0.527779,0.32696,-1.038161,-0.130067,0.011744,-0.309537,0.532578,0.247926,0,0,0.662861,0.418522,-0.527779,0.32696,-1.038161,-0.130067,0.011744,-0.309537,0.532578,0.247926
3511,2024 8 08,15:40:38.661,0.7279,0.118094,-0.614903,0.279481,-0.948873,-0.246712,-0.090379,-0.261768,0.482034,-0.617825,0,0,0.72796745,0.1181415,-0.614827,0.27945345,-0.9491979,-0.24425625,-0.0961189,-0.31243625,0.4640770999999999,-0.4638604,0.662858,0.41825,-0.527877,0.327157,-1.037742,-0.129981,0.011725,-0.306259,0.486879,0.263689,0,0,0.66286085,0.4185084,-0.5277839,0.3269698499999999,-1.0381400499999998,-0.1300626999999999,0.0117430499999999,-0.3093731,0.5302930499999999,0.24871415
3512,2024 8 08,15:40:38.670,0.727829,0.118035,-0.614986,0.279508,-0.949877,-0.248435,-0.088532,-0.384689,0.441336,-0.657612,0,0,0.7279605275,0.1181361749999999,-0.61483495,0.2794561774999999,-0.9492318549999998,-0.2444651875,-0.0957395549999999,-0.3160488875,0.4629400449999999,-0.47354798,0.662844,0.418198,-0.527913,0.327195,-1.03954,-0.130078,0.012015,-0.305454,0.366592,0.397444,0,0,0.6628600075,0.4184928799999999,-0.5277903549999999,0.3269811074999999,-1.0382100474999998,-0.1300634649999999,0.0117566474999999,-0.309177145,0.5221079974999998,0.2561506425
3513,2024 8 08,15:40:38.678,0.727764,0.117968,-0.615065,0.27953,-0.948339,-0.250307,-0.095951,-0.460752,0.386176,-0.533281,0,0,0.7279507011249999,0.1181277662499999,-0.6148464524999999,0.2794598686249999,-0.9491872122499998,-0.244757278125,-0.0957501272499999,-0.323284043125,0.45910184275,-0.4765346309999999,0.662816,0.418139,-0.527969,0.327237,-1.03838,-0.128959,0.013949,-0.317369,0.130118,0.521075,0,0,0.6628578071249999,0.4184751859999999,-0.5277992872499999,0.3269939021249999,-1.0382185451249997,-0.1300082417499999,0.0118662651249999,-0.30958673775,0.5025084976249998,0.269396860375
3514,2024 8 08,15:40:38.686,0.727747,0.11795,-0.615086,0.279537,-0.947935,-0.250798,-0.0979,-0.480735,0.371684,-0.500617,0,0,0.72794051606875,0.1181188779374999,-0.614858429875,0.2794637251937499,-0.9491246016374998,-0.24505931421875,-0.0958576208874999,-0.33115659096875,0.4547309506124999,-0.4777387494499999,0.662777,0.418081,-0.528038,0.327279,-1.039751,-0.129182,0.013978,-0.397126,-0.008635,0.630182,0,0,0.6628537667687497,0.4184554766999999,-0.5278112228874998,0.3270081570187499,-1.0382951678687498,-0.1299669296624999,0.01197185186875,-0.3139637008625,0.4769513227437498,0.2874361173562499
3515,2024 8 08,15:40:38.695,0.727696,0.117908,-0.615146,0.279556,-0.943971,-0.24793,-0.095464,-0.267132,0.41156,-0.44796,0,0,0.7279282902653125,0.1181083340406249,-0.6148728083812499,0.2794683389340623,-0.9488669215556248,-0.2452028485078125,-0.0958379398431249,-0.3279553614203124,0.4525724030818749,-0.4762498119774998,0.662735,0.418016,-0.528117,0.327319,-1.041364,-0.128447,0.010671,-0.424665,-0.046242,0.6716,0,0,0.6628478284303123,0.4184335028649999,-0.5278265117431248,0.3270236991678124,-1.0384486094753125,-0.1298909331793749,0.0119068092753125,-0.3194987658193749,0.4507916566065623,0.3066443114884374
3516,2024 8 08,15:40:38.703,0.727627,0.117873,-0.615226,0.279574,-0.945983,-0.245914,-0.093543,-0.2075,0.595952,-0.303315,0,0,0.7279132257520468,0.1180965673385937,-0.6148904679621874,0.2794736219873592,-0.9487227254778434,-0.2452384060824218,-0.0957231928509687,-0.3219325933492968,0.4597413829277811,-0.4676030713786248,0.662695,0.417955,-0.528192,0.327357,-1.043911,-0.127043,0.007949,-0.469812,-0.05674,0.758079,0,0,0.6628401870087967,0.4184095777217499,-0.5278447861559685,0.3270403642094218,-1.0387217290015467,-0.1297485365204062,0.0117089188115468,-0.3270144275284061,0.4254150737762341,0.3292160459140156
3517,2024 8 08,15:40:38.711,0.727555,0.117834,-0.615317,0.279578,-0.946904,-0.248787,-0.096089,-0.361728,0.691733,-0.218946,0,0,0.7278953144644443,0.118083438971664,-0.614911794564078,0.2794788408879913,-0.9486317892039512,-0.2454158357783007,-0.0957414832084203,-0.323922363681832,0.471340963781392,-0.4551702178096935,0.662679,0.417931,-0.528223,0.32737,-1.044597,-0.126594,0.007353,-0.494359,-0.082923,0.771325,0,0,0.6628321276583568,0.4183856488356624,-0.5278636968481701,0.3270568459989507,-1.0390154925514692,-0.1295908096943858,0.0114911228709695,-0.3353816561519858,0.3999981700874224,0.3513214936183148
3518,2024 8 08,15:40:38.720,0.727481,0.117804,-0.615406,0.279588,-0.948531,-0.248279,-0.090061,-0.237731,0.719979,-0.194066,0,0,0.7278745987412222,0.1180694670230808,-0.614936504835874,0.2794842988435917,-0.9486267497437536,-0.2455589939893857,-0.0954574590479992,-0.3196127954977404,0.4837728655923223,-0.4421150069192088,0.662643,0.417877,-0.528299,0.327389,-1.04446,-0.126305,0.00835,-0.56915,-0.242937,0.707678,0,0,0.6628226712754389,0.4183602163938792,-0.5278854620057617,0.3270734536990031,-1.0392877179238955,-0.1294265192096665,0.011334066727421,-0.3470700733443865,0.3678514115830513,0.3691393189373991
3519,2024 8 08,15:40:38.728,0.727404,0.117781,-0.615494,0.279604,-0.947347,-0.247119,-0.092931,-0.116395,0.644699,-0.270364,0,0,0.7278510688041611,0.1180550436719267,-0.6149643795940803,0.2794902839014121,-0.9485627622565658,-0.2456369942899164,-0.0953311360955993,-0.3094519057228533,0.4918191723127062,-0.4335274565732483,0.662599,0.417813,-0.528389,0.327414,-1.044355,-0.127088,0.008289,-0.544196,-0.327588,0.690667,0,0,0.6628114877116669,0.4183328555741853,-0.5279106389054736,0.3270904810140529,-1.039541082027701,-0.1293095932491832,0.01118181339105,-0.3569263696771672,0.3330794410038987,0.3852157029905291
