frame,date,time,quaternion_x_left,quaternion_y_left,quaternion_z_left,quaternion_w_left,accel_x_left,accel_y_left,accel_z_left,gyro_x_left,gyro_y_left,gyro_z_left,HS_left,TO_left,filtered_quaternion_x_left,filtered_quaternion_y_left,filtered_quaternion_z_left,filtered_quaternion_w_left,filtered_accel_x_left,filtered_accel_y_left,filtered_accel_z_left,filtered_gyro_x_left,filtered_gyro_y_left,filtered_gyro_z_left,quaternion_x_right,quaternion_y_right,quaternion_z_right,quaternion_w_right,accel_x_right,accel_y_right,accel_z_right,gyro_x_right,gyro_y_right,gyro_z_right,HS_right,TO_right,filtered_quaternion_x_right,filtered_quaternion_y_right,filtered_quaternion_z_right,filtered_quaternion_w_right,filtered_accel_x_right,filtered_accel_y_right,filtered_accel_z_right,filtered_gyro_x_right,filtered_gyro_y_right,filtered_gyro_z_right
1706,2024 8 08,15:40:23.620,0.786715,-0.475195,-0.320494,-0.229243,-0.96209,-0.212446,-0.054755,0.254807,0.809868,-0.378433,0,0,0.786715,-0.475195,-0.320494,-0.229243,-0.96209,-0.212446,-0.054755,0.254807,0.809868,-0.378433,0.825599,-0.222124,-0.494861,-0.155435,-1.047444,-0.097146,0.000856,-0.183617,0.099321,0.16726,0,0,0.825599,-0.222124,-0.494861,-0.155435,-1.047444,-0.097146,0.000856,-0.183617,0.099321,0.16726
1707,2024 8 08,15:40:23.629,0.786616,-0.475189,-0.320729,-0.229266,-0.959909,-0.213112,-0.054016,0.247246,0.971303,-0.413036,0,0,0.78671005,-0.4751946999999999,-0.32050575,-0.22924415,-0.96198095,-0.2124792999999999,-0.05471805,0.25442895,0.8179397500000001,-0.38016315,0.825502,-0.222085,-0.495022,-0.155494,-1.047082,-0.099885,-0.000781,-0.114271,0.239399,0.178493,0,0,0.8255941499999999,-0.22212205,-0.49486905,-0.15543795,-1.0474259,-0.0972829499999999,0.0007741499999999,-0.1801497,0.1063249,0.16782165
1708,2024 8 08,15:40:23.637,0.786517,-0.475186,-0.320966,-0.22928,-0.961678,-0.213988,-0.060308,0.159488,0.97499,-0.59416,0,0,0.7867003975,-0.4751942649999999,-0.3205287624999999,-0.2292459425,-0.9619658025,-0.2125547349999999,-0.0549975474999999,0.2496819024999999,0.8257922625,-0.3908629925,0.8254,-0.222053,-0.495186,-0.15556,-1.045322,-0.098593,0.002829,-0.199534,0.248509,0.193298,0,0,0.8255844425,-0.2221185974999999,-0.4948848974999999,-0.1554440524999999,-1.047320705,-0.0973484524999999,0.0008768924999999,-0.181118915,0.113434105,0.1690954674999999
1709,2024 8 08,15:40:23.645,0.786414,-0.475186,-0.321212,-0.229291,-0.957799,-0.214925,-0.060813,0.133541,1.103052,-0.52074,0,0,0.786686077625,-0.4751938517499999,-0.3205629243749999,-0.2292481953749999,-0.961757462375,-0.2126732482499999,-0.0552883201249999,0.2438748573749999,0.839655249375,-0.3973568428749999,0.825303,-0.222017,-0.495344,-0.155622,-1.047711,-0.0953,0.005031,-0.182419,0.287804,0.270878,0,0,0.8255703703749999,-0.2221135176249999,-0.4949078526249998,-0.155452949875,-1.04734021975,-0.0972460298749999,0.0010845978749999,-0.1811839192499999,0.12215259975,0.1741845941249999
1710,2024 8 08,15:40:23.654,0.786382,-0.475186,-0.321287,-0.229295,-0.956622,-0.215209,-0.060967,0.125673,1.141888,-0.498475,0,0,0.78667087374375,-0.4751934591624999,-0.3205991281562499,-0.2292505356062499,-0.96150068925625,-0.2128000358374999,-0.0555722541187499,0.2379647645062499,0.85476688690625,-0.4024127507312499,0.825217,-0.221983,-0.495486,-0.155672,-1.050174,-0.092564,-9.5e-05,-0.141022,0.29972,0.294405,0,0,0.8255527018562498,-0.2221069917437499,-0.4949367599937498,-0.15546390238125,-1.0474819087624998,-0.0970119283812499,0.0010256179812499,-0.1791758232874999,0.1310309697625,0.1801956144187499
1711,2024 8 08,15:40:23.662,0.786297,-0.475186,-0.321492,-0.2293,-0.959902,-0.21596,-0.054718,0.20607,1.361058,-0.408715,0,0,0.7866521800565625,-0.4751930862043748,-0.3206437717484374,-0.2292530088259374,-0.9614207547934372,-0.2129580340456249,-0.0555295414128124,0.2363700262809374,0.8800814425609375,-0.4027278631946874,0.825182,-0.221969,-0.495544,-0.155694,-1.050446,-0.092207,-0.001195,-0.156164,0.320224,0.296114,0,0,0.8255341667634373,-0.2221000921565624,-0.4949671219940623,-0.1554754072621875,-1.0476301133243748,-0.0967716819621874,0.0009145870821874,-0.1780252321231249,0.140490621274375,0.1859915336978124
1712,2024 8 08,15:40:23.670,0.786195,-0.47519,-0.321731,-0.229305,-0.961929,-0.21751,-0.053387,0.067699,1.22583,-0.462142,0,0,0.7866293210537343,-0.475192931894156,-0.3206981331610155,-0.2292556083846405,-0.9614461670537652,-0.2131856323433437,-0.0554224143421718,0.2279364749668905,0.8973688704328906,-0.4056985700349531,0.825108,-0.221944,-0.495662,-0.155744,-1.047503,-0.095345,0.001309,-0.34373,0.455236,0.261215,0,0,0.8255128584252653,-0.2220922875487343,-0.4950018658943592,-0.1554888368990781,-1.047623757658156,-0.0967003478640781,0.0009343077280781,-0.1863104705169686,0.1562278902106562,0.1897527070129218
1713,2024 8 08,15:40:23.679,0.786099,-0.475177,-0.32198,-0.229311,-0.959343,-0.215743,-0.052955,0.306604,1.060202,-0.438955,0,0,0.7866028050010475,-0.4751921352994482,-0.3207622265029646,-0.2292583779654085,-0.961341008701077,-0.2133135007261765,-0.0552990436250632,0.231869851218546,0.905510526911246,-0.4073613915332054,0.825026,-0.221921,-0.495789,-0.155809,-1.047414,-0.09712,0.00079,-0.428811,0.628448,0.24987,0,0,0.825488515504002,-0.2220837231712976,-0.4950412225996412,-0.1555048450541242,-1.0476132697752485,-0.0967213304708742,0.0009270923416742,-0.1984354969911202,0.1798388957001234,0.1927585716622757
1714,2024 8 08,15:40:23.687,0.785968,-0.475163,-0.322316,-0.229319,-0.960138,-0.214445,-0.049403,0.32149,1.081849,-0.479508,0,0,0.786571064750995,-0.4751906785344758,-0.3208399151778164,-0.229261409067138,-0.961280858266023,-0.2133700756898676,-0.05500424144381,0.2363508586576187,0.9143274505656837,-0.4109687219565451,0.824904,-0.221895,-0.495973,-0.155904,-1.050288,-0.09717,0.003867,-0.367005,0.610581,0.244213,0,0,0.8254592897288019,-0.2220742870127326,-0.4950878114696591,-0.155524802801418,-1.0477470062864858,-0.0967437639473304,0.0010740877245905,-0.2068639721415642,0.2013760009151173,0.1953312930791619
1715,2024 8 08,15:40:23.695,0.785868,-0.475165,-0.322544,-0.229336,-0.964575,-0.217649,-0.055004,-0.002272,0.790266,-0.539354,0,0,0.7865359115134453,-0.475189394607752,-0.3209251194189256,-0.2292651386137811,-0.961445565352722,-0.2135840219053743,-0.0550042293716195,0.2244197157247377,0.9081243780373994,-0.4173879858587178,0.824809,-0.22188,-0.496114,-0.155982,-1.050799,-0.092898,0.006279,-0.662935,0.432337,0.184802,0,0,0.8254267752423617,-0.222064572662096,-0.495139120896176,-0.1555476626613471,-1.0478996059721617,-0.0965514757499639,0.0013343333383609,-0.229667523534486,0.2129240508693614,0.1948048284252038
1716,2024 8 08,15:40:23.704,0.785853,-0.475165,-0.32258,-0.229338,-0.965328,-0.218242,-0.056105,-0.058543,0.734875,-0.548894,0,0,0.786501765937773,-0.4751881748773643,-0.3210078634479793,-0.2292687816830921,-0.9616396870850856,-0.2138169208101055,-0.0550592679030386,0.2102715799385008,0.8994619091355294,-0.4239632865657819,0.82472,-0.221839,-0.496254,-0.156067,-1.048942,-0.090911,0.000734,-0.203452,0.66125,-0.109058,0,0,0.8253914364802437,-0.2220532940289912,-0.4951948648513672,-0.1555736295282797,-1.047951725673553,-0.0962694519624657,0.0013043166714429,-0.2283567473577616,0.2353403483258933,0.1796116870039436
1717,2024 8 08,15:40:23.712,0.785785,-0.475145,-0.322767,-0.229349,-0.961376,-0.215478,-0.052964,0.387258,0.682766,-0.549293,0,0,0.7864659276408843,-0.4751860161334961,-0.3210958202755803,-0.2292727925989374,-0.9616265027308314,-0.2138999747696002,-0.0549545045078866,0.2191209009415758,0.8886271136787528,-0.4302297722374927,0.824716,-0.221838,-0.49626,-0.156071,-1.048865,-0.090828,0.000502,-0.184257,0.670813,-0.121334,0,0,0.8253576646562315,-0.2220425293275416,-0.4952481216087988,-0.1555984980518657,-1.0479973893898755,-0.0959973793643424,0.0012642008378707,-0.2261517599898735,0.2571139809095986,0.1645644026537464
1718,2024 8 08,15:40:23.720,0.785715,-0.47511,-0.32297,-0.229374,-0.957401,-0.217642,-0.048765,0.579304,0.377786,-0.500248,0,0,0.7864283812588401,-0.4751822153268213,-0.3211895292618013,-0.2292778529689906,-0.9614152275942898,-0.2140870760311202,-0.0546450292824923,0.237130055894497,0.8630850579948152,-0.4337306836256181,0.824633,-0.221766,-0.496404,-0.15615,-1.045229,-0.096271,0.005936,0.100507,0.671346,-0.235496,0,0,0.8253214314234198,-0.2220287028611645,-0.4953059155283589,-0.1556260731492724,-1.0478589699203815,-0.0960110603961253,0.0014977907959772,-0.2098188219903798,0.2778255818641187,0.144561382521059
1719,2024 8 08,15:40:23.729,0.785646,-0.475067,-0.32318,-0.229405,-0.957802,-0.214734,-0.045221,0.51103,0.359619,-0.392563,0,0,0.786389262195898,-0.4751764545604802,-0.3212890527987112,-0.229284210320541,-0.9612345662145751,-0.2141194222295642,-0.0541738278183677,0.2508250530997721,0.8379117550950743,-0.4316722994443372,0.824541,-0.221691,-0.496561,-0.156243,-1.048108,-0.094859,0.003182,-0.047501,0.503619,-0.243416,0,0,0.8252824098522489,-0.2220118177181063,-0.4953686697519409,-0.1556569194918088,-1.0478714214243623,-0.095953457376319,0.0015820012561783,-0.2017029308908608,0.2891152527709127,0.1251625133950061
1720,2024 8 08,15:40:23.737,0.785584,-0.475018,-0.323377,-0.229442,-0.960303,-0.213576,-0.054809,0.776524,0.079532,-0.368762,0,0,0.786348999086103,-0.4751685318324562,-0.3213934501587757,-0.2292920998045139,-0.9611879879038464,-0.214092251118086,-0.0542055864274493,0.2771100004447835,0.7999927673403205,-0.4285267844721203,0.824445,-0.221622,-0.496725,-0.15633,-1.054521,-0.096947,0.000308,0.05053,0.379511,-0.244071,0,0,0.8252405393596364,-0.221992326832201,-0.4954364862643439,-0.1556905735172183,-1.0482039003531445,-0.0960031345075031,0.0015183011933694,-0.1890912843463178,0.2936350401323671,0.1067008377252557
1721,2024 8 08,15:40:23.745,0.785522,-0.474963,-0.323575,-0.229489,-0.956757,-0.215663,-0.057687,0.563923,0.102716,-0.272478,0,0,0.7863076491317978,-0.4751582552408334,-0.3215025276508369,-0.2293019448142882,-0.960966438508654,-0.2141707885621817,-0.0543796571060768,0.2914506504225443,0.7651289289733045,-0.4207243452485143,0.82435,-0.22154,-0.496891,-0.15642,-1.047305,-0.096712,0.005687,0.00553,0.422022,-0.298489,0,0,0.8251960123916545,-0.2219697104905909,-0.4955092119511267,-0.1557270448413574,-1.0481589553354869,-0.0960385777821279,0.0017267361337009,-0.1793602201290019,0.3000543881257487,0.0864413458389929
1722,2024 8 08,15:40:23.754,0.785508,-0.47495,-0.32362,-0.229501,-0.955737,-0.216236,-0.058056,0.497489,0.119714,-0.24759,0,0,0.7862676666752079,-0.4751478424787917,-0.321608401268295,-0.2293118975735738,-0.9607049665832214,-0.2142740491340726,-0.054563474250773,0.3017525679014171,0.7328581825246393,-0.4120676279860886,0.824254,-0.22146,-0.497057,-0.156508,-1.046098,-0.099259,-0.000594,0.054278,0.480215,-0.304362,0,0,0.8251489117720717,-0.2219442249660614,-0.4955866013535703,-0.1557660925992895,-1.0480559075687126,-0.0961995988930215,0.0016106993270159,-0.1676783091225518,0.3090624187194613,0.0669011785470433
1723,2024 8 08,15:40:23.762,0.785459,-0.474902,-0.323775,-0.229547,-0.959638,-0.213744,-0.050418,0.62669,0.030304,-0.198876,0,0,0.7862272333414474,-0.4751355503548521,-0.3217167312048802,-0.2293236526948951,-0.9606516182540604,-0.214247546677369,-0.0543562005382343,0.3179994395063462,0.6977304733984073,-0.4014080465867841,0.824243,-0.22145,-0.497077,-0.156518,-1.045953,-0.099565,-0.001348,0.060132,0.487203,-0.305067,0,0,0.8251036161834681,-0.2219195137177583,-0.4956611212858918,-0.155803687969325,-1.0479507621902768,-0.0963678689483704,0.0014627643606651,-0.1562877936664242,0.3179694477834883,0.0483027696196911
1724,2024 8 08,15:40:23.770,0.785403,-0.474843,-0.323962,-0.229597,-0.957165,-0.215547,-0.053639,0.890448,-0.040707,-0.320732,0,0,0.786186021674375,-0.4751209228371095,-0.3218289946446362,-0.2293373200601503,-0.9604772873413572,-0.2143125193435005,-0.0543203405113226,0.3466218675310288,0.6608085997284869,-0.3973742442574449,0.824154,-0.221397,-0.497227,-0.156586,-1.047603,-0.097102,-0.000613,0.008739,0.383795,-0.148666,0,0,0.8250561353742946,-0.2218933880318704,-0.4957394152215972,-0.1558428035708587,-1.047933374080763,-0.0964045755009519,0.0013589761426318,-0.148036453983103,0.3212607253943139,0.0384543311387066
1725,2024 8 08,15:40:23.779,0.785347,-0.474784,-0.324155,-0.229639,-0.956965,-0.216551,-0.05458,0.562452,0.164716,-0.448113,0,0,0.7861440705906563,-0.475104076695254,-0.3219452949124044,-0.2293524040571428,-0.9603016729742894,-0.2144244433763255,-0.0543333234857565,0.3574133741544774,0.6360039697420625,-0.3999111820445726,0.82405,-0.221345,-0.497401,-0.15665,-1.045781,-0.094689,0.003198,0.001369,0.1116,0.079656,0,0,0.8250058286055798,-0.2218659686302768,-0.4958224944605173,-0.1558831633923158,-1.0478257553767247,-0.0963187967259043,0.0014509273355002,-0.1405661812839478,0.3107776891245981,0.0405144145817712
1726,2024 8 08,15:40:23.787,0.785286,-0.474732,-0.324347,-0.229682,-0.958802,-0.21641,-0.052211,0.625643,0.055098,-0.393683,0,0,0.7861011670611234,-0.4750854728604913,-0.3220653801667842,-0.2293688838542856,-0.9602266893255748,-0.2145237212075092,-0.0542272073114687,0.3708248554467535,0.6069586712549594,-0.399599772942344,0.823942,-0.221291,-0.497583,-0.156721,-1.046312,-0.097161,0.007852,-0.10137,0.018715,0.013358,0,0,0.8249526371753008,-0.221837220198763,-0.4959105197374914,-0.1559250552227,-1.0477500676078884,-0.0963609068896091,0.0017709809687252,-0.1386063722197504,0.2961745546683682,0.0391565938526827
1727,2024 8 08,15:40:23.795,0.785226,-0.474682,-0.324529,-0.229733,-0.956602,-0.216679,-0.057336,0.576497,0.009832,-0.371113,0,0,0.7860574087080672,-0.4750652992174667,-0.3221885611584449,-0.2293870896615713,-0.960045454859296,-0.2146314851471337,-0.0543826469458952,0.3811084626744158,0.5771023376922114,-0.3981754342952268,0.823822,-0.221238,-0.497784,-0.156787,-1.045196,-0.09396,0.007017,-0.118376,-0.247378,-0.097903,0,0,0.8248961053165357,-0.2218072591888248,-0.4960041937506169,-0.155968152461565,-1.047622364227494,-0.0962408615451286,0.002033281920289,-0.1375948536087629,0.2689969269349498,0.0323036141600485
