frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
7911,2024 10 17,09:01:05.914,-0.107515,0.389049,0.411866,0.816975,-0.867702,0.184088,-0.313974,29.968262,-106.994629,325.073242,0,0
7912,2024 10 17,09:01:05.922,-0.127022,0.40902,0.403255,0.808674,-0.942412,0.123539,-0.264168,16.357422,-121.948242,320.556641,0,0
7913,2024 10 17,09:01:05.930,-0.144894,0.42938,0.393679,0.799785,-1.002472,0.105472,-0.256844,2.441406,-134.216309,312.255859,0,0
7914,2024 10 17,09:01:05.939,-0.161116,0.450102,0.383355,0.790246,-1.185095,0.094241,-0.166021,-9.460449,-146.54541,303.344727,0,0
7915,2024 10 17,09:01:05.947,-0.161116,0.450102,0.383355,0.790246,-1.185095,0.094241,-0.166021,-9.460449,-146.54541,303.344727,0,0
7916,2024 10 17,09:01:05.955,-0.175985,0.470808,0.372343,0.780211,-1.373089,0.104984,-0.064455,-20.080566,-151.977539,295.837402,0,0
7917,2024 10 17,09:01:05.964,-0.190048,0.491112,0.360531,0.769875,-1.488815,0.135746,0.001465,-28.686523,-150.817871,293.09082,0,0
7918,2024 10 17,09:01:05.972,-0.203841,0.510926,0.347842,0.759216,-1.581591,0.136235,0.06006,-34.545898,-147.338867,295.532227,0,0
7919,2024 10 17,09:01:05.980,-0.217565,0.530246,0.334197,0.748209,-1.638234,0.129887,0.081545,-40.771484,-143.859863,299.926758,0,0
7920,2024 10 17,09:01:05.989,-0.231107,0.549228,0.319738,0.736686,-1.717826,0.099124,0.088382,-46.020508,-143.310547,303.222656,0,0
7921,2024 10 17,09:01:05.997,-0.231107,0.549228,0.319738,0.736686,-1.717826,0.099124,0.088382,-46.020508,-143.310547,303.222656,0,0
7922,2024 10 17,09:01:06.005,-0.244194,0.567845,0.304639,0.724649,-1.812067,0.07178,0.06885,-51.452637,-144.226074,302.91748,0,0
7923,2024 10 17,09:01:06.014,-0.25654,0.586111,0.289203,0.712055,-1.918027,0.032716,0.068361,-56.091309,-147.033691,298.828125,0,0
7924,2024 10 17,09:01:06.022,-0.26798,0.603893,0.273651,0.69901,-2.024964,-0.005371,0.073733,-59.997559,-148.193359,292.175293,0,0
7925,2024 10 17,09:01:06.030,-0.278473,0.621126,0.258139,0.68558,-2.101138,-0.067385,0.090335,-63.354492,-150.390625,284.301758,0,0
7926,2024 10 17,09:01:06.039,-0.28803,0.637773,0.242905,0.671775,-2.141179,-0.143559,0.101077,-64.147949,-152.34375,274.841309,0,0
7927,2024 10 17,09:01:06.047,-0.28803,0.637773,0.242905,0.671775,-2.141179,-0.143559,0.101077,-64.147949,-152.34375,274.841309,0,0
7928,2024 10 17,09:01:06.055,-0.296623,0.653864,0.228297,0.657538,-2.183661,-0.242683,0.122074,-62.866211,-157.104492,263.183594,0,0
7929,2024 10 17,09:01:06.064,-0.30426,0.669452,0.214556,0.642826,-2.220771,-0.36671,0.129887,-60.36377,-162.963867,251.037598,0,0
7930,2024 10 17,09:01:06.072,-0.311158,0.684626,0.201443,0.627606,-2.219794,-0.49855,0.099612,-59.020996,-167.785645,244.445801,0,0
7931,2024 10 17,09:01:06.080,-0.317598,0.699522,0.188739,0.611702,-2.189032,-0.720237,0.139164,-56.945801,-174.560547,241.394043,0,0
7932,2024 10 17,09:01:06.089,-0.323381,0.71412,0.176667,0.595186,-2.11774,-1.084506,0.236335,-55.480957,-181.945801,233.337402,0,0
7933,2024 10 17,09:01:06.097,-0.323381,0.71412,0.176667,0.595186,-2.11774,-1.084506,0.236335,-55.480957,-181.945801,233.337402,0,0
7934,2024 10 17,09:01:06.105,-0.327927,0.728426,0.165999,0.57819,-2.017151,-1.468795,0.396985,-53.771973,-193.908691,213.500977,0,0
7935,2024 10 17,09:01:06.114,-0.330621,0.742489,0.157905,0.560773,-1.823786,-1.800348,0.777367,-49.438477,-211.730957,179.443359,0,0
7936,2024 10 17,09:01:06.122,-0.331358,0.756172,0.153307,0.54305,-1.581591,-2.10065,1.283242,-40.405273,-230.712891,137.756348,0,0
7937,2024 10 17,09:01:06.130,-0.330772,0.769248,0.152301,0.525025,-1.483444,-2.496658,1.843318,-25.390625,-247.558594,101.928711,0,0
7938,2024 10 17,09:01:06.139,-0.329924,0.781087,0.154,0.507284,-1.906796,-2.895596,2.23542,-6.469727,-243.95752,78.00293,0,0
7939,2024 10 17,09:01:06.147,-0.329924,0.781087,0.154,0.507284,-1.906796,-2.895596,2.23542,-6.469727,-243.95752,78.00293,0,0
7940,2024 10 17,09:01:06.155,-0.329854,0.789647,0.156975,0.492964,-2.47615,-3.148045,2.415113,15.136719,-185.180664,54.382324,0,0
7941,2024 10 17,09:01:06.164,-0.326906,0.794969,0.160106,0.485307,-11.271829,-5.361003,-0.286142,-53.100586,-127.624512,-12.939453,0,0
7942,2024 10 17,09:01:06.172,-0.316041,0.791635,0.173819,0.493172,-4.132938,-4.967437,3.572375,33.813477,152.404785,-191.711426,0,0
7943,2024 10 17,09:01:06.180,-0.303083,0.770166,0.174791,0.533323,0.172857,-0.368176,-1.734428,-121.398926,481.018066,-245.056152,1,0
7944,2024 10 17,09:01:06.189,-0.289324,0.759236,0.179783,0.554554,-0.475112,1.522996,-0.309091,-78.552246,105.529785,-216.491699,0,0
7945,2024 10 17,09:01:06.197,-0.276463,0.753249,0.18765,0.566544,-0.475112,1.522996,-0.309091,-78.552246,105.529785,-216.491699,0,0
7946,2024 10 17,09:01:06.205,-0.276463,0.753249,0.18765,0.566544,-1.954161,0.680197,0.843287,-47.729492,132.69043,-204.406738,0,0
