frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
3510,2024 8 08,15:40:38.653,0.662861,0.418522,-0.527779,0.32696,-1.038161,-0.130067,0.011744,-0.309537,0.532578,0.247926,0,0
3511,2024 8 08,15:40:38.661,0.662858,0.41825,-0.527877,0.327157,-1.037742,-0.129981,0.011725,-0.306259,0.486879,0.263689,0,0
3512,2024 8 08,15:40:38.670,0.662844,0.418198,-0.527913,0.327195,-1.03954,-0.130078,0.012015,-0.305454,0.366592,0.397444,0,0
3513,2024 8 08,15:40:38.678,0.662816,0.418139,-0.527969,0.327237,-1.03838,-0.128959,0.013949,-0.317369,0.130118,0.521075,0,0
3514,2024 8 08,15:40:38.686,0.662777,0.418081,-0.528038,0.327279,-1.039751,-0.129182,0.013978,-0.397126,-0.008635,0.630182,0,0
3515,2024 8 08,15:40:38.695,0.662735,0.418016,-0.528117,0.327319,-1.041364,-0.128447,0.010671,-0.424665,-0.046242,0.6716,0,0
3516,2024 8 08,15:40:38.703,0.662695,0.417955,-0.528192,0.327357,-1.043911,-0.127043,0.007949,-0.469812,-0.05674,0.758079,0,0
3517,2024 8 08,15:40:38.711,0.662679,0.417931,-0.528223,0.32737,-1.044597,-0.126594,0.007353,-0.494359,-0.082923,0.771325,0,0
3518,2024 8 08,15:40:38.720,0.662643,0.417877,-0.528299,0.327389,-1.04446,-0.126305,0.00835,-0.56915,-0.242937,0.707678,0,0
3519,2024 8 08,15:40:38.728,0.662599,0.417813,-0.528389,0.327414,-1.044355,-0.127088,0.008289,-0.544196,-0.327588,0.690667,0,0
3520,2024 8 08,15:40:38.736,0.662556,0.417759,-0.528477,0.327428,-1.045308,-0.072014,0.021899,-0.470352,-0.370646,0.464639,0,0
3521,2024 8 08,15:40:38.745,0.662504,0.417717,-0.528569,0.327439,-1.042551,-0.126201,0.014875,-0.443572,-0.501839,0.357451,0,0
3522,2024 8 08,15:40:38.753,0.662448,0.417693,-0.528652,0.327447,-1.040252,-0.124755,0.015374,-0.189128,-0.614614,0.32268,0,0
3523,2024 8 08,15:40:38.761,0.66242,0.417682,-0.528694,0.327451,-1.039107,-0.124035,0.015623,-0.062464,-0.670753,0.305371,0,0
3524,2024 8 08,15:40:38.770,0.662338,0.417685,-0.528785,0.327465,-1.042898,-0.126405,0.007543,0.057788,-0.849661,0.18632,0,0
3525,2024 8 08,15:40:38.778,0.662261,0.417694,-0.528874,0.327467,-1.03925,-0.123188,0.015294,-0.056167,-0.854294,0.066168,0,0
3526,2024 8 08,15:40:38.786,0.662163,0.417733,-0.528977,0.32745,-1.040487,-0.126749,0.012839,0.112229,-1.431132,0.003654,0,0
3527,2024 8 08,15:40:38.795,0.662043,0.417782,-0.529105,0.327422,-1.05101,-0.125124,0.010433,0.121391,-1.689801,0.000252,0,0
3528,2024 8 08,15:40:38.803,0.661935,0.417831,-0.529213,0.327403,-1.049037,-0.127254,0.008477,0.234017,-1.25939,-0.111982,0,0
3529,2024 8 08,15:40:38.811,0.661927,0.417835,-0.529221,0.327402,-1.048877,-0.086631,0.025809,0.243174,-1.224398,-0.121107,0,0
3530,2024 8 08,15:40:38.820,0.661845,0.417877,-0.529292,0.327399,-1.048862,-0.129185,0.00569,0.298467,-0.840084,-0.121966,0,0
3531,2024 8 08,15:40:38.828,0.661784,0.4179,-0.529346,0.327404,-1.052296,-0.127226,-0.000173,0.035974,-0.369647,-0.175736,0,0
3532,2024 8 08,15:40:38.836,0.661753,0.417899,-0.52938,0.327415,-1.04635,-0.075309,0.020836,-0.154073,0.056907,-0.182129,0,0
3533,2024 8 08,15:40:38.845,0.661749,0.417864,-0.529413,0.327415,-1.044319,-0.125962,0.007631,-0.492325,0.321612,-0.182965,0,0
3534,2024 8 08,15:40:38.853,0.661769,0.417818,-0.529417,0.327425,-1.04403,-0.129689,0.008197,-0.437369,0.771601,-0.234625,0,0
3535,2024 8 08,15:40:38.861,0.661795,0.417772,-0.529409,0.327444,-1.047242,-0.097056,0.002328,-0.276336,0.840681,-0.293421,0,0
3536,2024 8 08,15:40:38.870,0.661799,0.417765,-0.529408,0.327448,-1.04777,-0.127985,0.014932,-0.249852,0.852042,-0.303091,0,0
3537,2024 8 08,15:40:38.878,0.661828,0.417725,-0.529381,0.327483,-1.045879,-0.12953,0.007564,-0.14608,1.201,-0.255217,0,0
3538,2024 8 08,15:40:38.886,0.661865,0.417685,-0.529338,0.327528,-1.046703,-0.128641,0.010113,-0.175769,1.412568,-0.344219,0,0
3539,2024 8 08,15:40:38.895,0.661922,0.417637,-0.529271,0.327581,-1.044931,-0.128854,0.010998,-0.181579,1.743961,-0.361634,0,0
3540,2024 8 08,15:40:38.903,0.661992,0.41757,-0.529196,0.327647,-1.041893,-0.130426,0.005833,-0.230511,1.907558,-0.221998,0,0
3541,2024 8 08,15:40:38.911,0.662063,0.417495,-0.529128,0.32771,-1.044258,-0.131896,0.007363,-0.335359,1.989924,-0.191948,0,0
3542,2024 8 08,15:40:38.920,0.662079,0.417479,-0.529113,0.327724,-1.044789,-0.101242,0.017236,-0.358911,2.008425,-0.185198,0,0
