frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
4782,2024 8 29,15:35:45.013,-0.633417,0.335035,0.697503,-0.005037,-2.653319,-5.253813,2.384253,-70.060059,-51.43364,40.211273,0,0
4783,2024 8 29,15:35:45.021,-0.632847,0.336404,0.697375,0.001524,-5.427986,-3.590757,-0.604378,-68.469864,22.453972,-20.614933,0,0
4784,2024 8 29,15:35:45.029,-0.627593,0.326179,0.706363,0.026679,-2.323928,-3.79632,2.975008,-8.928741,111.113892,-316.140381,0,0
4785,2024 8 29,15:35:45.038,-0.649709,0.316058,0.687363,0.0721,0.451532,4.33482,-1.119469,-122.206779,489.249756,-325.28775,0,0
4786,2024 8 29,15:35:45.046,-0.654104,0.30266,0.686916,0.09264,-0.916579,2.265489,-1.318841,-136.032806,8.710114,-300.088226,0,0
4787,2024 8 29,15:35:45.054,-0.645733,0.288472,0.698136,0.11093,-2.665474,-0.299981,1.935952,-21.238922,-31.797298,-302.361511,0,0
4788,2024 8 29,15:35:45.063,-0.644738,0.286785,0.69947,0.113104,-2.873334,-0.604893,2.32279,-7.595436,-36.611687,-302.631714,0,0
4789,2024 8 29,15:35:45.071,-0.658028,0.26751,0.691714,0.129676,-1.212716,-0.399408,-0.099882,67.639656,293.416443,-256.226593,0,0
4790,2024 8 29,15:35:45.079,-0.668348,0.250072,0.685884,0.14213,-1.087935,-0.806773,-0.833377,47.48819,133.403381,-185.527512,0,0
4791,2024 8 29,15:35:45.088,-0.672193,0.239506,0.683927,0.151555,-1.772437,-0.135141,0.679804,13.747631,112.852409,-129.110611,0,0
4792,2024 8 29,15:35:45.096,-0.683713,0.228405,0.674911,0.157378,-1.051109,-0.199982,-0.482495,68.63765,204.723511,-75.390099,0,0
4793,2024 8 29,15:35:45.104,-0.691802,0.219469,0.669465,0.158114,-1.113549,-0.273481,-0.211236,74.670792,100.056229,-37.390434,0,0
4794,2024 8 29,15:35:45.113,-0.693339,0.217771,0.668429,0.158254,-1.125418,-0.287453,-0.15967,75.81768,80.159142,-30.166758,0,0
4795,2024 8 29,15:35:45.121,-0.697837,0.212973,0.665368,0.157904,-1.151593,-0.121806,0.187595,54.896111,91.654701,-20.034346,0,0
4796,2024 8 29,15:35:45.129,-0.703894,0.208303,0.660359,0.158245,-0.901134,-0.030372,-0.141173,41.480751,94.226341,-14.626759,0,0
4797,2024 8 29,15:35:45.138,-0.707675,0.204777,0.657466,0.158061,-0.98992,-0.026559,0.080147,33.415726,51.999599,-10.485174,0,0
