frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
13781,2024 10 17,09:01:54.828,-0.537108,0.464611,0.517409,0.477431,-1.26957,0.221198,0.050783,13.244629,18.737793,-103.271484,0,0
13782,2024 10 17,09:01:54.837,-0.541312,0.469824,0.514503,0.470673,-1.215369,0.151372,0.045412,15.930176,22.155762,-114.929199,0,0
13783,2024 10 17,09:01:54.845,-0.545832,0.475376,0.51173,0.462836,-1.194372,0.158696,0.078616,21.606445,30.395508,-123.413086,0,0
13784,2024 10 17,09:01:54.853,-0.545832,0.475376,0.51173,0.462836,-1.194372,0.158696,0.078616,21.606445,30.395508,-123.413086,0,0
13785,2024 10 17,09:01:54.862,-0.550413,0.48129,0.509242,0.453958,-1.158238,0.108402,0.159673,29.23584,38.391113,-130.859375,0,0
13786,2024 10 17,09:01:54.870,-0.555049,0.487292,0.5072,0.444089,-1.130894,0.025391,0.151372,36.132813,47.180176,-134.033203,0,0
13787,2024 10 17,09:01:54.878,-0.55981,0.493011,0.506017,0.433013,-1.145543,0.021485,0.21778,50.90332,57.128906,-135.620117,0,0
13788,2024 10 17,09:01:54.887,-0.564663,0.498474,0.50535,0.421072,-1.208045,0.04883,0.218268,61.706543,61.645508,-137.756348,0,0
13789,2024 10 17,09:01:54.895,-0.569871,0.503324,0.504727,0.408855,-1.291055,0.264168,0.091311,69.396973,56.030273,-136.291504,0,0
13790,2024 10 17,09:01:54.903,-0.569871,0.503324,0.504727,0.408855,-1.291055,0.264168,0.091311,69.396973,56.030273,-136.291504,0,0
13791,2024 10 17,09:01:54.912,-0.575917,0.506091,0.503765,0.39801,-1.281777,0.576189,0.005371,73.181152,23.498535,-117.126465,0,0
13792,2024 10 17,09:01:54.920,-0.582603,0.505866,0.501804,0.39098,-1.22074,0.607929,0.140141,71.533203,-22.583008,-83.251953,0,0
13793,2024 10 17,09:01:54.928,-0.589618,0.503056,0.499474,0.387054,-0.910672,0.787133,0.160161,75.744629,-53.283691,-51.330566,0,0
13794,2024 10 17,09:01:54.937,-0.596162,0.498337,0.497829,0.385251,-0.697287,0.686544,0.203131,72.20459,-59.692383,-23.071289,0,0
13795,2024 10 17,09:01:54.945,-0.602066,0.49304,0.497236,0.383647,-0.625996,0.740745,0.255867,76.538086,-50.90332,-12.756348,0,0
13796,2024 10 17,09:01:54.953,-0.602066,0.49304,0.497236,0.383647,-0.625996,0.740745,0.255867,76.538086,-50.90332,-12.756348,0,0
13797,2024 10 17,09:01:54.962,-0.60737,0.487798,0.497321,0.381872,-0.563982,0.803247,0.27784,76.782227,-41.748047,-8.911133,0,0
13798,2024 10 17,09:01:54.970,-0.611787,0.48278,0.498128,0.380143,-0.546892,0.883816,0.242683,71.533203,-30.578613,-0.915527,0,0
13799,2024 10 17,09:01:54.978,-0.615032,0.478032,0.499562,0.379023,-0.545427,0.939482,0.219245,60.974121,-22.521973,10.742188,0,0
13800,2024 10 17,09:01:54.987,-0.616987,0.473718,0.501432,0.378793,-0.559587,0.952666,0.200201,46.936035,-14.831543,21.911621,0,0
13801,2024 10 17,09:01:54.995,-0.617673,0.470029,0.503558,0.37945,-0.577166,0.932646,0.186529,31.37207,-8.056641,31.005859,0,0
13802,2024 10 17,09:01:55.003,-0.617673,0.470029,0.503558,0.37945,-0.577166,0.932646,0.186529,31.37207,-8.056641,31.005859,0,0
13803,2024 10 17,09:01:55.012,-0.617147,0.466984,0.505946,0.380885,-0.557634,0.894559,0.185064,17.150879,0.427246,39.672852,0,0
13804,2024 10 17,09:01:55.020,-0.615282,0.464602,0.508886,0.382894,-0.592303,0.868679,0.200201,4.760742,12.390137,49.01123,0,0
13805,2024 10 17,09:01:55.028,-0.612118,0.462816,0.512389,0.385448,-0.642598,0.832545,0.184576,-6.591797,23.132324,58.044434,0,0
13806,2024 10 17,09:01:55.037,-0.607842,0.461466,0.516346,0.388542,-0.678732,0.784204,0.193365,-16.174316,31.494141,66.711426,0,0
13807,2024 10 17,09:01:55.045,-0.602549,0.460394,0.520809,0.392084,-0.732444,0.724631,0.203131,-23.254395,40.039063,75.866699,0,0
13808,2024 10 17,09:01:55.053,-0.602549,0.460394,0.520809,0.392084,-0.732444,0.724631,0.203131,-23.254395,40.039063,75.866699,0,0
13809,2024 10 17,09:01:55.062,-0.596344,0.459371,0.52585,0.396022,-0.806177,0.674825,0.212409,-27.160645,46.75293,85.998535,0,0
13810,2024 10 17,09:01:55.070,-0.589524,0.458087,0.531296,0.400428,-0.876492,0.617695,0.20069,-29.23584,48.217773,95.825195,0,0
13811,2024 10 17,09:01:55.078,-0.582385,0.456355,0.536989,0.40523,-0.912137,0.551286,0.225593,-28.381348,47.790527,103.820801,0,0
13812,2024 10 17,09:01:55.087,-0.575041,0.454137,0.543052,0.4101,-0.962432,0.50148,0.233406,-24.230957,49.194336,110.229492,0,0
13813,2024 10 17,09:01:55.095,-0.56759,0.451383,0.549505,0.414897,-1.02298,0.474136,0.227546,-18.554688,49.926758,115.722656,0,0
13814,2024 10 17,09:01:55.103,-0.56759,0.451383,0.549505,0.414897,-1.02298,0.474136,0.227546,-18.554688,49.926758,115.722656,0,0
13815,2024 10 17,09:01:55.112,-0.560137,0.448006,0.556244,0.419678,-1.069857,0.459975,0.239753,-13.366699,48.400879,121.276855,0,0
13816,2024 10 17,09:01:55.120,-0.552693,0.444007,0.563177,0.424524,-1.093783,0.433607,0.24659,-9.033203,46.386719,126.708984,0,0
13817,2024 10 17,09:01:55.128,-0.545165,0.4395,0.570297,0.429413,-1.114292,0.403333,0.244636,-5.92041,45.715332,131.896973,0,0
13818,2024 10 17,09:01:55.137,-0.537585,0.434544,0.577525,0.434325,-1.126987,0.378918,0.261238,-3.356934,44.067383,135.681152,0,0
13819,2024 10 17,09:01:55.145,-0.529961,0.42923,0.584751,0.439283,-1.126987,0.358898,0.265145,-1.77002,42.419434,138.61084,0,0
13820,2024 10 17,09:01:55.153,-0.529961,0.42923,0.584751,0.439283,-1.126987,0.358898,0.265145,-1.77002,42.419434,138.61084,0,0
13821,2024 10 17,09:01:55.162,-0.522234,0.423646,0.591994,0.444229,-1.089389,0.331065,0.278817,-0.488281,42.785645,141.113281,0,0
13822,2024 10 17,09:01:55.170,-0.514175,0.41802,0.599396,0.449007,-1.106479,0.306162,0.255867,-0.305176,47.302246,142.883301,0,0
13823,2024 10 17,09:01:55.178,-0.505855,0.412489,0.606748,0.453673,-1.145543,0.28663,0.255379,-2.319336,48.950195,142.39502,0,0
13824,2024 10 17,09:01:55.187,-0.497461,0.407142,0.613752,0.458341,-1.173376,0.247078,0.224616,-5.79834,48.156738,139.526367,0,0
13825,2024 10 17,09:01:55.195,-0.489091,0.402121,0.620265,0.462989,-1.215369,0.183111,0.205573,-10.314941,47.302246,134.70459,0,0
13826,2024 10 17,09:01:55.203,-0.489091,0.402121,0.620265,0.462989,-1.215369,0.183111,0.205573,-10.314941,47.302246,134.70459,0,0
13827,2024 10 17,09:01:55.212,-0.4809,0.397507,0.626141,0.467622,-1.275429,0.114261,0.181646,-15.075684,44.250488,127.990723,0,0
13828,2024 10 17,09:01:55.220,-0.473236,0.39315,0.631183,0.472323,-1.294473,0.044435,0.136235,-18.249512,34.729004,120.117188,0,0
13829,2024 10 17,09:01:55.228,-0.466406,0.388677,0.635303,0.477269,-1.161168,-0.066408,0.176275,-20.019531,23.620605,115.05127,0,0
13830,2024 10 17,09:01:55.237,-0.459782,0.384299,0.639332,0.48184,-1.095737,-0.155278,0.131352,-17.76123,25.57373,112.060547,0,0
13831,2024 10 17,09:01:55.245,-0.453086,0.38013,0.643538,0.485873,-1.079134,-0.209479,0.118168,-13.122559,32.836914,109.069824,0,0
13832,2024 10 17,09:01:55.253,-0.446275,0.376355,0.647863,0.489356,-1.142613,-0.287606,0.041505,-11.413574,37.353516,104.370117,0,0
13833,2024 10 17,09:01:55.262,-0.446275,0.376355,0.647863,0.489356,-1.142613,-0.287606,0.041505,-11.413574,37.353516,104.370117,0,0
13834,2024 10 17,09:01:55.270,-0.439703,0.372803,0.652011,0.492505,-1.14066,-0.382336,-0.022462,-10.131836,37.231445,99.54834,0,0
13835,2024 10 17,09:01:55.278,-0.433397,0.36934,0.655986,0.495417,-1.13773,-0.466323,-0.047853,-9.277344,35.766602,96.618652,0,0
13836,2024 10 17,09:01:55.287,-0.42742,0.365937,0.65964,0.498274,-1.164586,-0.57033,-0.126469,-9.399414,31.433105,92.590332,0,0
13837,2024 10 17,09:01:55.295,-0.422289,0.362556,0.662667,0.501097,-1.106479,-0.703635,-0.139164,-8.911133,21.972656,84.228516,0,0
13838,2024 10 17,09:01:55.303,-0.418107,0.359588,0.66508,0.503539,-1.105991,-0.862819,-0.207038,-7.629395,16.662598,70.678711,0,0
13839,2024 10 17,09:01:55.312,-0.418107,0.359588,0.66508,0.503539,-1.105991,-0.862819,-0.207038,-7.629395,16.662598,70.678711,0,0
13840,2024 10 17,09:01:55.320,-0.41506,0.357152,0.666895,0.505389,-1.134312,-1.034211,-0.263192,-3.601074,10.498047,55.541992,0,0
13841,2024 10 17,09:01:55.328,-0.41335,0.354998,0.66808,0.506742,-1.162145,-1.15482,-0.290048,0.183105,0.244141,41.931152,0,0
13842,2024 10 17,09:01:55.337,-0.413209,0.353102,0.668399,0.50776,-1.18656,-1.22367,-0.311533,2.563477,-13.977051,25.268555,0,0
13843,2024 10 17,09:01:55.345,-0.414781,0.351754,0.667632,0.508422,-1.135777,-1.243202,-0.305673,2.990723,-26.489258,4.394531,0,0
13844,2024 10 17,09:01:55.353,-0.41798,0.352798,0.667369,0.505416,-4.737449,-1.894589,-0.747581,54.748535,20.446777,-60.058594,0,0
13845,2024 10 17,09:01:55.362,-0.41798,0.352798,0.667369,0.505416,-4.737449,-1.894589,-0.747581,54.748535,20.446777,-60.058594,0,0
13846,2024 10 17,09:01:55.370,-0.428751,0.360973,0.662834,0.49651,-1.704154,-0.685079,-0.566424,36.254883,-109.924316,-166.381836,0,0
13847,2024 10 17,09:01:55.378,-0.445119,0.368542,0.650314,0.49309,0.193854,-0.692892,-0.729514,-12.695313,-116.210938,-216.003418,0,0
13848,2024 10 17,09:01:55.387,-0.4581,0.377548,0.64352,0.483202,-1.231971,0.959014,0.614277,32.470703,-10.070801,-218.383789,1,0
13849,2024 10 17,09:01:55.395,-0.465559,0.389368,0.634351,0.478796,-2.089419,0.215339,-0.210944,-66.955566,-38.94043,-189.941406,0,0
13850,2024 10 17,09:01:55.403,-0.476279,0.398141,0.621583,0.477783,-1.763726,0.179205,-0.10303,-57.556152,-108.459473,-181.213379,0,0
13851,2024 10 17,09:01:55.412,-0.476279,0.398141,0.621583,0.477783,-1.763726,0.179205,-0.10303,-57.556152,-108.459473,-181.213379,0,0
13852,2024 10 17,09:01:55.420,-0.489037,0.403217,0.606542,0.479964,-1.238807,-0.28077,-0.230964,-60.424805,-158.325195,-152.709961,0,0
13853,2024 10 17,09:01:55.428,-0.499036,0.40586,0.595391,0.481404,-1.250038,-0.120609,-0.027345,-38.818359,-111.755371,-99.42627,0,0
13854,2024 10 17,09:01:55.437,-0.505655,0.406952,0.586396,0.484605,-0.934599,0.033692,0.107913,-49.560547,-101.5625,-58.166504,0,0
13855,2024 10 17,09:01:55.445,-0.510095,0.407997,0.579113,0.487822,-0.927763,0.069826,-0.279305,-44.921875,-77.758789,-44.494629,0,0
13856,2024 10 17,09:01:55.453,-0.514619,0.408316,0.57263,0.490449,-0.858425,0.074221,-0.023438,-30.090332,-73.974609,-41.320801,0,0
13857,2024 10 17,09:01:55.462,-0.514619,0.408316,0.57263,0.490449,-0.858425,0.074221,-0.023438,-30.090332,-73.974609,-41.320801,0,0
13858,2024 10 17,09:01:55.470,-0.517728,0.408633,0.567371,0.493018,-0.997101,0.117191,0.040529,-35.949707,-59.448242,-23.803711,0,0
13859,2024 10 17,09:01:55.478,-0.519476,0.408858,0.562677,0.496361,-0.957549,0.126469,-0.033204,-42.358398,-52.67334,-10.864258,0,0
13860,2024 10 17,09:01:55.487,-0.52105,0.408815,0.558312,0.499665,-0.823267,0.096683,-0.158696,-36.315918,-50.048828,-9.521484,0,0
13861,2024 10 17,09:01:55.495,-0.522215,0.408863,0.555151,0.501927,-0.834986,0.080569,-0.153813,-24.536133,-30.700684,-7.263184,0,0
13862,2024 10 17,09:01:55.503,-0.522848,0.408944,0.55332,0.503222,-0.859401,0.117191,-0.158696,-12.695313,-17.150879,-4.455566,0,0
13863,2024 10 17,09:01:55.512,-0.522848,0.408944,0.55332,0.503222,-0.859401,0.117191,-0.158696,-12.695313,-17.150879,-4.455566,0,0
13864,2024 10 17,09:01:55.520,-0.523381,0.408973,0.552457,0.503591,-0.926298,0.184576,-0.018555,-3.295898,-6.958008,-5.126953,0,0
13865,2024 10 17,09:01:55.528,-0.5239,0.409131,0.551948,0.503482,-0.953642,0.17481,-0.077151,-0.183105,-5.737305,-7.568359,0,0
13866,2024 10 17,09:01:55.537,-0.524713,0.409213,0.551568,0.502985,-0.922391,0.199713,-0.051759,6.164551,-2.868652,-11.047363,0,0
13867,2024 10 17,09:01:55.545,-0.52554,0.409455,0.551465,0.502037,-0.9429,0.199713,-0.061037,8.789063,0.305176,-13.549805,0,0
13868,2024 10 17,09:01:55.553,-0.526419,0.409847,0.551434,0.500829,-0.961455,0.174322,-0.052736,8.544922,2.868652,-15.869141,0,0
13869,2024 10 17,09:01:55.562,-0.526419,0.409847,0.551434,0.500829,-0.961455,0.174322,-0.052736,8.544922,2.868652,-15.869141,0,0
13870,2024 10 17,09:01:55.570,-0.52731,0.410307,0.551361,0.499592,-0.936064,0.189459,-0.069826,8.422852,2.258301,-15.991211,0,0
13871,2024 10 17,09:01:55.578,-0.528044,0.410822,0.551314,0.498446,-0.963897,0.179205,-0.037111,7.629395,3.967285,-14.831543,0,0
13872,2024 10 17,09:01:55.587,-0.528831,0.411276,0.551246,0.49731,-0.974639,0.183599,-0.041993,7.446289,1.831055,-15.197754,0,0
13873,2024 10 17,09:01:55.595,-0.529706,0.411686,0.551032,0.496275,-0.966338,0.187506,-0.054201,7.080078,0.183105,-15.319824,0,0
13874,2024 10 17,09:01:55.603,-0.530608,0.412097,0.550691,0.495349,-0.977569,0.170904,-0.017579,5.249023,-1.647949,-15.441895,0,0
13875,2024 10 17,09:01:55.612,-0.530608,0.412097,0.550691,0.495349,-0.977569,0.170904,-0.017579,5.249023,-1.647949,-15.441895,0,0
13876,2024 10 17,09:01:55.620,-0.531603,0.412442,0.550221,0.494516,-0.941435,0.170904,-0.063967,4.821777,-3.90625,-15.319824,0,0
13877,2024 10 17,09:01:55.628,-0.532554,0.412783,0.549692,0.493796,-0.933134,0.167974,-0.059084,3.601074,-3.417969,-14.648438,0,0
13878,2024 10 17,09:01:55.637,-0.533394,0.413168,0.549188,0.493129,-0.941923,0.165532,-0.045412,2.807617,-2.868652,-13.85498,0,0
13879,2024 10 17,09:01:55.645,-0.534194,0.413578,0.548661,0.492506,-0.942412,0.159673,-0.043947,2.075195,-3.112793,-13.85498,0,0
