frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
13781,2024 10 17,09:01:54.828,0.721647,0.35343,-0.549094,0.229801,-1.575732,0.252449,0.199713,-52.856445,-140.563965,319.702148,0,0
13782,2024 10 17,09:01:54.837,0.709661,0.337257,-0.568718,0.243308,-1.648,0.244636,0.216803,-50.90332,-140.441895,321.472168,0,0
13783,2024 10 17,09:01:54.845,0.696823,0.320926,-0.587863,0.256634,-1.744682,0.229011,0.211921,-48.950195,-143.432617,321.594238,0,0
13784,2024 10 17,09:01:54.853,0.696823,0.320926,-0.587863,0.256634,-1.744682,0.229011,0.211921,-48.950195,-143.432617,321.594238,0,0
13785,2024 10 17,09:01:54.862,0.683074,0.304559,-0.606555,0.269711,-1.863826,0.192877,0.222175,-46.081543,-146.728516,321.472168,0,0
13786,2024 10 17,09:01:54.870,0.668453,0.288119,-0.624706,0.282667,-1.993225,0.112308,0.244148,-42.602539,-148.803711,323.120117,0,0
13787,2024 10 17,09:01:54.878,0.653044,0.271562,-0.642157,0.295672,-2.131413,-0.026856,0.234382,-38.085938,-148.071289,325.805664,0,0
13788,2024 10 17,09:01:54.887,0.636978,0.255007,-0.658721,0.308733,-2.267159,-0.255379,0.21778,-32.775879,-146.118164,326.416016,0,0
13789,2024 10 17,09:01:54.895,0.620384,0.238718,-0.67434,0.321563,-2.391675,-0.589862,0.196295,-27.954102,-145.324707,322.875977,0,0
13790,2024 10 17,09:01:54.903,0.620384,0.238718,-0.67434,0.321563,-2.391675,-0.589862,0.196295,-27.954102,-145.324707,322.875977,0,0
13791,2024 10 17,09:01:54.912,0.60347,0.222915,-0.688962,0.333863,-2.473708,-1.006378,0.165532,-24.047852,-143.981934,315.490723,0,0
13792,2024 10 17,09:01:54.920,0.586443,0.207813,-0.702616,0.345294,-2.47615,-1.470748,0.146489,-22.949219,-143.676758,303.833008,0,0
13793,2024 10 17,09:01:54.928,0.569458,0.193796,-0.7155,0.355275,-2.337474,-1.876522,0.225105,-24.658203,-147.521973,283.569336,0,0
13794,2024 10 17,09:01:54.937,0.552467,0.182038,-0.727927,0.362994,-2.176824,-2.250069,0.453627,-25.939941,-162.658691,247.497559,0,0
13795,2024 10 17,09:01:54.945,0.535543,0.1738,-0.739977,0.367997,-2.064028,-2.608966,0.796411,-23.925781,-181.945801,199.279785,0,0
13796,2024 10 17,09:01:54.953,0.535543,0.1738,-0.739977,0.367997,-2.064028,-2.608966,0.796411,-23.925781,-181.945801,199.279785,0,0
13797,2024 10 17,09:01:54.962,0.518969,0.169423,-0.751471,0.370485,-1.971252,-2.856533,1.202185,-19.470215,-197.20459,150.45166,0,0
13798,2024 10 17,09:01:54.970,0.503519,0.16845,-0.761806,0.37114,-1.88287,-3.003998,1.580615,-11.59668,-196.350098,105.285645,0,0
13799,2024 10 17,09:01:54.978,0.49014,0.169926,-0.770347,0.370747,-2.107975,-3.160253,1.77398,-3.662109,-177.429199,68.237305,0,0
13800,2024 10 17,09:01:54.987,0.48056,0.17251,-0.77626,0.369759,-2.547441,-3.287698,1.908261,0.183105,-126.525879,35.949707,0,0
13801,2024 10 17,09:01:54.995,0.478622,0.174237,-0.777555,0.368743,-2.482986,-3.150487,1.77984,-1.159668,-16.662598,2.502441,0,0
13802,2024 10 17,09:01:55.003,0.478622,0.174237,-0.777555,0.368743,-2.482986,-3.150487,1.77984,-1.159668,-16.662598,2.502441,0,0
13803,2024 10 17,09:01:55.012,0.484334,0.174885,-0.774361,0.367695,-1.823298,-2.651936,1.434614,-2.929688,68.908691,-30.212402,0,0
13804,2024 10 17,09:01:55.020,0.49263,0.17616,-0.769331,0.366624,-1.587451,-1.907285,1.239784,5.371094,86.303711,-51.513672,0,0
13805,2024 10 17,09:01:55.028,0.50114,0.179169,-0.763041,0.366776,-1.824763,-0.828639,0.9888,36.193848,93.322754,-66.162109,0,0
13806,2024 10 17,09:01:55.037,0.512482,0.188011,-0.763082,0.346004,-1.011261,3.717399,3.669546,-141.296387,37.231445,-285.888672,0,0
13807,2024 10 17,09:01:55.045,0.542964,0.189214,-0.745496,0.33708,0.323252,3.235939,-5.063632,-123.413086,369.812012,-257.69043,0,0
13808,2024 10 17,09:01:55.053,0.542964,0.189214,-0.745496,0.33708,0.323252,3.235939,-5.063631,-123.413086,369.812012,-257.69043,0,0
13809,2024 10 17,09:01:55.062,0.547758,0.207219,-0.743172,0.323599,-1.684133,0.41847,0.666036,4.516602,-133.544922,-282.104492,0,0
13810,2024 10 17,09:01:55.070,0.562169,0.226418,-0.73019,0.315473,-1.695853,-0.274911,1.287149,114.074707,231.750488,-294.311523,1,0
13811,2024 10 17,09:01:55.078,0.580482,0.2435,-0.709313,0.317213,-1.350139,-1.23246,-0.754906,157.287598,157.897949,-225.524902,0,0
13812,2024 10 17,09:01:55.087,0.588872,0.255603,-0.698707,0.315761,-2.22663,-0.098636,1.789117,67.810059,121.704102,-143.005371,0,0
13813,2024 10 17,09:01:55.095,0.604464,0.25992,-0.681476,0.320399,-0.79104,-0.009278,-0.789575,91.674805,230.773926,-100.036621,0,0
13814,2024 10 17,09:01:55.103,0.604464,0.25992,-0.681476,0.320399,-0.79104,-0.009278,-0.789575,91.674805,230.773926,-100.036621,0,0
13815,2024 10 17,09:01:55.112,0.610497,0.26675,-0.672021,0.323304,-1.102573,-0.293954,0.193854,77.392578,60.852051,-76.843262,0,0
13816,2024 10 17,09:01:55.120,0.614597,0.271558,-0.665417,0.325186,-1.139195,-0.064943,0.256355,57.617188,78.491211,-51.635742,0,0
13817,2024 10 17,09:01:55.128,0.619876,0.274259,-0.658458,0.327061,-0.844264,-0.046388,-0.448256,34.729004,75.073242,-48.64502,0,0
13818,2024 10 17,09:01:55.137,0.623442,0.276978,-0.65393,0.327077,-1.188513,0.033204,0.024415,27.282715,50.598145,-45.471191,0,0
13819,2024 10 17,09:01:55.145,0.627666,0.278749,-0.64797,0.329346,-1.036653,-0.127934,-0.178716,40.527344,80.26123,-26.062012,0,0
13820,2024 10 17,09:01:55.153,0.630934,0.279656,-0.643331,0.331422,-0.915067,-0.013184,0.10596,23.376465,52.856445,-16.540527,0,0
13821,2024 10 17,09:01:55.162,0.630934,0.279656,-0.643331,0.331422,-0.915067,-0.013184,0.10596,23.376465,52.856445,-16.540527,0,0
13822,2024 10 17,09:01:55.170,0.633366,0.28027,-0.640118,0.332484,-1.022492,0.055177,-0.010743,15.625,40.527344,-16.235352,0,0
13823,2024 10 17,09:01:55.178,0.635369,0.280983,-0.637377,0.333324,-1.053255,0.046876,-0.034181,15.563965,32.531738,-15.258789,0,0
13824,2024 10 17,09:01:55.187,0.637082,0.281743,-0.634934,0.334075,-1.027863,0.059572,0.038087,13.61084,29.968262,-14.587402,0,0
13825,2024 10 17,09:01:55.195,0.638688,0.282469,-0.632743,0.334553,-1.020539,0.057619,-0.019532,10.742188,24.597168,-15.319824,0,0
13826,2024 10 17,09:01:55.203,0.639987,0.283299,-0.631001,0.334657,-0.996612,0.075686,0.043458,7.385254,18.066406,-16.174316,0,0
13827,2024 10 17,09:01:55.212,0.639987,0.283299,-0.631001,0.334657,-0.996612,0.075686,0.043458,7.385254,18.066406,-16.174316,0,0
13828,2024 10 17,09:01:55.220,0.64106,0.284207,-0.629538,0.33459,-1.001007,0.02295,0.027833,7.93457,13.305664,-16.113281,0,0
13829,2024 10 17,09:01:55.228,0.641931,0.285146,-0.628442,0.33418,-1.052767,0.044435,0.002441,5.554199,8.728027,-16.601563,0,0
13830,2024 10 17,09:01:55.237,0.642761,0.2861,-0.627385,0.333756,-1.04593,0.035157,-0.010254,4.821777,9.399414,-16.662598,0,0
13831,2024 10 17,09:01:55.245,0.643616,0.287,-0.626373,0.333236,-1.003937,0.031251,-0.007324,3.540039,7.93457,-16.845703,0,0
13832,2024 10 17,09:01:55.253,0.644283,0.287969,-0.625603,0.332556,-1.011261,0.041017,0.025391,2.868652,3.90625,-17.333984,0,0
13833,2024 10 17,09:01:55.262,0.644283,0.287969,-0.625603,0.332556,-1.011261,0.041017,0.025391,2.868652,3.90625,-17.333984,0,0
13834,2024 10 17,09:01:55.270,0.644957,0.289008,-0.624803,0.331851,-1.014679,0.035157,0.021973,3.417969,5.065918,-18.188477,0,0
13835,2024 10 17,09:01:55.278,0.645689,0.290109,-0.623874,0.331214,-0.994659,0.026368,0.010743,5.004883,6.164551,-18.310547,0,0
13836,2024 10 17,09:01:55.287,0.646415,0.291251,-0.622865,0.330697,-0.981964,0.023438,0.048341,6.835938,6.958008,-18.005371,0,0
13837,2024 10 17,09:01:55.295,0.647097,0.292485,-0.621803,0.33027,-0.979034,0.026856,0.047365,7.8125,6.103516,-18.249512,0,0
13838,2024 10 17,09:01:55.303,0.647715,0.293835,-0.620736,0.329869,-0.989776,0.013184,0.0459,9.277344,6.103516,-18.676758,0,0
13839,2024 10 17,09:01:55.312,0.647715,0.293835,-0.620736,0.329869,-0.989776,0.013184,0.0459,9.277344,6.103516,-18.676758,0,0
13840,2024 10 17,09:01:55.320,0.648374,0.295192,-0.619609,0.32948,-0.992218,0.014161,0.02588,9.70459,6.713867,-19.042969,0,0
13841,2024 10 17,09:01:55.328,0.649021,0.296606,-0.618452,0.329112,-0.986847,0.020508,0.058596,10.253906,6.958008,-19.165039,0,0
13842,2024 10 17,09:01:55.337,0.649684,0.298073,-0.617226,0.328779,-0.987335,-0.004395,0.062014,10.742188,7.263184,-19.836426,0,0
13843,2024 10 17,09:01:55.345,0.650448,0.299461,-0.615947,0.328405,-0.972686,-0.006836,0.043458,10.375977,8.850098,-19.714355,0,0
13844,2024 10 17,09:01:55.353,0.651163,0.30084,-0.614733,0.328003,-0.987335,0.0,0.072268,9.58252,6.835938,-19.775391,0,0
13845,2024 10 17,09:01:55.362,0.651163,0.30084,-0.614733,0.328003,-0.987335,0.0,0.072268,9.58252,6.835938,-19.775391,0,0
13846,2024 10 17,09:01:55.370,0.651932,0.302187,-0.613468,0.327604,-0.997101,-0.006836,0.086917,9.70459,9.033203,-19.40918,0,0
