frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
12388,2024 10 19,05:25:53.220,0.703772,-0.173833,-0.643057,-0.246911,-0.914579,0.150884,-0.115726,-4.211426,-1.281738,0.305176,0,0
12389,2024 10 19,05:25:53.229,0.703761,-0.174131,-0.642943,-0.247028,-0.991241,0.154302,-0.069826,-3.356934,-0.427246,-2.807617,0,0
12390,2024 10 19,05:25:53.237,0.703939,-0.174534,-0.642663,-0.246966,-0.968291,0.124027,-0.107425,-3.112793,-2.990723,-5.554199,0,0
12391,2024 10 19,05:25:53.245,0.704238,-0.17489,-0.642362,-0.246644,-0.929228,0.123051,-0.10596,-0.427246,-2.258301,-7.263184,0,0
12392,2024 10 19,05:25:53.254,0.704469,-0.175218,-0.6422,-0.246173,-0.91702,0.132328,-0.128422,0.976563,-0.732422,-7.385254,0,0
12393,2024 10 19,05:25:53.262,0.704612,-0.175571,-0.642115,-0.245734,-0.906766,0.135258,-0.137211,0.12207,0.854492,-6.896973,0,0
12394,2024 10 19,05:25:53.270,0.704612,-0.175571,-0.642115,-0.245734,-0.906766,0.135258,-0.137211,0.12207,0.854492,-6.896973,0,0
12395,2024 10 19,05:25:53.279,0.704597,-0.17598,-0.642162,-0.245361,-0.927763,0.119144,-0.118168,-0.732422,3.112793,-5.92041,0,0
12396,2024 10 19,05:25:53.287,0.704518,-0.176359,-0.64229,-0.244981,-0.935087,0.118656,-0.101077,0.0,3.540039,-5.493164,0,0
12397,2024 10 19,05:25:53.295,0.704415,-0.176668,-0.64248,-0.244557,-0.9429,0.122074,-0.097659,1.342773,4.211426,-5.126953,0,0
12398,2024 10 19,05:25:53.304,0.704332,-0.176893,-0.642689,-0.244083,-0.941435,0.125004,-0.106937,1.953125,3.601074,-5.004883,0,0
12399,2024 10 19,05:25:53.312,0.704263,-0.177081,-0.642884,-0.24363,-0.939482,0.121586,-0.102542,2.13623,3.78418,-4.699707,0,0
12400,2024 10 19,05:25:53.320,0.704169,-0.177233,-0.643113,-0.243187,-0.94583,0.123539,-0.101077,2.319336,3.845215,-4.089355,0,0
12401,2024 10 19,05:25:53.329,0.704169,-0.177233,-0.643113,-0.243187,-0.94583,0.123539,-0.101077,2.319336,3.845215,-4.089355,0,0
