frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
11437,2024 10 17,09:01:35.296,-0.77092,-0.349133,0.510354,-0.152732,-1.393109,0.051759,-0.027345,-17.211914,-184.082031,283.691406,0,0
11438,2024 10 17,09:01:35.304,-0.759148,-0.337245,0.531645,-0.165268,-1.522019,0.095706,0.058107,-23.193359,-183.776855,283.14209,0,0
11439,2024 10 17,09:01:35.312,-0.746973,-0.324632,0.552285,-0.17784,-1.596728,0.12891,0.116703,-25.634766,-178.527832,286.987305,0,0
11440,2024 10 17,09:01:35.321,-0.734498,-0.31128,0.572044,-0.190741,-1.658254,0.106937,0.121097,-26.916504,-170.10498,292.053223,0,0
11441,2024 10 17,09:01:35.329,-0.721675,-0.297252,0.591031,-0.203735,-1.718314,0.078127,0.112308,-29.11377,-165.100098,295.227051,0,0
11442,2024 10 17,09:01:35.337,-0.721675,-0.297252,0.591031,-0.203735,-1.718314,0.078127,0.112308,-29.11377,-165.100098,295.227051,0,0
11443,2024 10 17,09:01:35.346,-0.708472,-0.282706,0.60932,-0.216503,-1.805719,0.065432,0.098148,-32.043457,-162.414551,294.98291,0,0
11444,2024 10 17,09:01:35.354,-0.694881,-0.267886,0.626924,-0.228788,-1.901425,0.037111,0.104495,-34.667969,-160.461426,291.503906,0,0
11445,2024 10 17,09:01:35.362,-0.680975,-0.252959,0.643755,-0.240548,-1.956603,0.012207,0.1377,-36.071777,-158.14209,287.17041,0,0
11446,2024 10 17,09:01:35.371,-0.666781,-0.237991,0.659745,-0.251995,-1.981506,-0.034669,0.151372,-34.973145,-154.785156,284.423828,0,0
11447,2024 10 17,09:01:35.379,-0.652307,-0.22308,0.674823,-0.263335,-2.027894,-0.125004,0.14893,-31.25,-150.268555,282.287598,0,0
11448,2024 10 17,09:01:35.387,-0.637645,-0.208502,0.688901,-0.2745,-2.091861,-0.255867,0.104984,-26.550293,-146.179199,276.367188,0,0
11449,2024 10 17,09:01:35.396,-0.637645,-0.208502,0.688901,-0.2745,-2.091861,-0.255867,0.104984,-26.550293,-146.179199,276.367188,0,0
11450,2024 10 17,09:01:35.404,-0.622936,-0.194583,0.701956,-0.285212,-2.128483,-0.417005,0.088382,-22.216797,-142.089844,265.563965,0,0
11451,2024 10 17,09:01:35.412,-0.608337,-0.181603,0.713992,-0.295231,-2.117252,-0.665059,0.031251,-18.005371,-139.831543,251.159668,0,0
11452,2024 10 17,09:01:35.421,-0.5937,-0.169818,0.725368,-0.304177,-2.051332,-0.901395,0.044435,-16.113281,-143.066406,233.642578,0,0
11453,2024 10 17,09:01:35.429,-0.578813,-0.159581,0.736366,-0.311888,-1.921934,-1.101108,0.1377,-13.73291,-152.34375,213.439941,0,0
11454,2024 10 17,09:01:35.437,-0.563205,-0.15121,0.747365,-0.318406,-1.772027,-1.209021,0.365246,-9.521484,-170.288086,193.603516,0,0
11455,2024 10 17,09:01:35.446,-0.563205,-0.15121,0.747365,-0.318406,-1.772027,-1.209021,0.365246,-9.521484,-170.288086,193.603516,0,0
11456,2024 10 17,09:01:35.454,-0.546565,-0.144866,0.758471,-0.32404,-1.635792,-1.275918,0.668966,-1.89209,-190.246582,175.231934,0,0
11457,2024 10 17,09:01:35.462,-0.529282,-0.140852,0.76914,-0.329308,-1.66509,-1.431684,1.103549,13.671875,-200.134277,153.259277,0,0
11458,2024 10 17,09:01:35.471,-0.513213,-0.139182,0.777954,-0.334707,-1.799371,-1.79693,1.272012,34.912109,-183.166504,126.098633,0,0
11459,2024 10 17,09:01:35.479,-0.498201,-0.14015,0.78527,-0.339861,-2.190496,-2.274972,1.652394,50.964355,-178.894043,96.801758,0,0
11460,2024 10 17,09:01:35.487,-0.488522,-0.141577,0.788748,-0.345224,-2.241279,-2.688559,1.657765,59.448242,-88.134766,70.617676,0,0
11461,2024 10 17,09:01:35.496,-0.488522,-0.141577,0.788748,-0.345224,-2.241279,-2.688559,1.657765,59.448242,-88.134766,70.617676,0,0
11462,2024 10 17,09:01:35.504,-0.485961,-0.142234,0.787992,-0.350256,-1.860408,-2.869716,1.298868,55.664063,-9.155273,41.07666,0,0
11463,2024 10 17,09:01:35.512,-0.487068,-0.143493,0.785668,-0.353412,-1.631397,-2.735923,1.233436,40.344238,21.362305,6.591797,0,0
11464,2024 10 17,09:01:35.521,-0.491203,-0.145498,0.78217,-0.354626,-1.558153,-2.379467,1.082064,27.954102,48.461914,-25.268555,0,0
11465,2024 10 17,09:01:35.529,-0.497043,-0.148144,0.777995,-0.354578,-1.536668,-1.919004,1.013214,21.362305,60.48584,-44.311523,0,0
11466,2024 10 17,09:01:35.537,-0.501958,-0.153475,0.781311,-0.337693,-2.468825,0.900906,6.853725,-294.555664,-124.572754,-241.943359,0,0
11467,2024 10 17,09:01:35.546,-0.501958,-0.153475,0.781311,-0.337693,-2.468825,0.900906,6.853725,-294.555664,-124.572754,-241.943359,0,0
11468,2024 10 17,09:01:35.554,-0.528456,-0.157834,0.767753,-0.326157,-1.083529,-0.046388,-3.064059,-122.802734,405.151367,-212.036133,0,0
11469,2024 10 17,09:01:35.562,-0.554644,-0.159475,0.754963,-0.311398,0.297372,1.078158,-3.075778,-20.446777,138.183594,-216.61377,0,0
11470,2024 10 17,09:01:35.571,-0.557436,-0.175311,0.755929,-0.295132,-1.857479,1.272012,3.163183,-56.091309,-24.169922,-264.648438,1,0
11471,2024 10 17,09:01:35.579,-0.576599,-0.189176,0.740332,-0.289231,-0.718284,-0.30958,-1.16068,56.762695,203.552246,-253.90625,0,0
11472,2024 10 17,09:01:35.587,-0.582311,-0.207257,0.733124,-0.283705,-2.368236,-0.301279,1.373577,91.674805,1.464844,-207.641602,0,0
11473,2024 10 17,09:01:35.596,-0.582311,-0.207257,0.733124,-0.283705,-2.368236,-0.301279,1.373577,91.674805,1.464844,-207.641602,0,0
11474,2024 10 17,09:01:35.604,-0.595197,-0.217021,0.720198,-0.282768,-1.412153,-0.110355,-0.015625,57.739258,201.171875,-141.113281,0,0
11475,2024 10 17,09:01:35.612,-0.607155,-0.222969,0.708087,-0.283303,-1.059114,-0.059084,-0.259285,53.588867,132.629395,-105.34668,0,0
11476,2024 10 17,09:01:35.621,-0.614191,-0.229075,0.699222,-0.285276,-1.314493,0.018067,0.039064,79.528809,109.741211,-71.411133,0,0
11477,2024 10 17,09:01:35.629,-0.62115,-0.234067,0.689001,-0.290969,-1.063997,-0.173833,-0.213874,95.64209,125.12207,-43.09082,0,0
