frame,date,time,quaternion_x,quaternion_y,quaternion_z,quaternion_w,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,HS,TO
3165,2024 10 24,05:24:36.365,0.488016,-0.65222,-0.407644,-0.412645,-1.159215,0.095218,-0.04297,-31.12793,44.433594,123.840332,0,0
3166,2024 10 24,05:24:36.373,0.479862,-0.650742,-0.415378,-0.416808,-1.1807,0.061037,-0.039064,-36.987305,44.799805,124.389648,0,0
3167,2024 10 24,05:24:36.382,0.479862,-0.650742,-0.415378,-0.416808,-1.1807,0.061037,-0.039064,-36.987305,44.799805,124.389648,0,0
3168,2024 10 24,05:24:36.390,0.47134,-0.649385,-0.422858,-0.421103,-1.177282,0.020508,-0.023927,-42.053223,44.677734,124.633789,0,0
3169,2024 10 24,05:24:36.398,0.462501,-0.648147,-0.430088,-0.425469,-1.214881,-0.012696,-0.026856,-46.447754,45.043945,124.389648,0,0
3170,2024 10 24,05:24:36.407,0.453402,-0.646969,-0.437053,-0.429933,-1.230995,-0.050295,-0.017579,-50.415039,44.250488,124.206543,0,0
3171,2024 10 24,05:24:36.415,0.444152,-0.645792,-0.443759,-0.434465,-1.237831,-0.087405,-0.009278,-52.91748,43.029785,123.657227,0,0
3172,2024 10 24,05:24:36.423,0.434845,-0.64458,-0.450218,-0.439011,-1.241249,-0.13184,-0.014649,-54.016113,41.870117,122.436523,0,0
3173,2024 10 24,05:24:36.432,0.425618,-0.643329,-0.456415,-0.443466,-1.241249,-0.13184,-0.014649,-54.016113,41.870117,122.436523,0,0
3174,2024 10 24,05:24:36.440,0.425618,-0.643329,-0.456415,-0.443466,-1.240272,-0.178228,-0.011719,-53.955078,40.771484,119.995117,0,0
3175,2024 10 24,05:24:36.448,0.416581,-0.642044,-0.462356,-0.447735,-1.24662,-0.224616,-0.013672,-52.246094,39.794922,116.333008,0,0
3176,2024 10 24,05:24:36.457,0.40786,-0.640651,-0.46808,-0.451793,-1.217811,-0.284677,-0.007813,-49.133301,37.841797,113.40332,0,0
3177,2024 10 24,05:24:36.465,0.399623,-0.639102,-0.473569,-0.455612,-1.187536,-0.331065,0.00293,-44.677734,34.790039,108.947754,0,0
3178,2024 10 24,05:24:36.473,0.391982,-0.637445,-0.478791,-0.4591,-1.141636,-0.378918,0.012696,-39.18457,32.470703,102.905273,0,0
3179,2024 10 24,05:24:36.482,0.384996,-0.635772,-0.483736,-0.462137,-1.119175,-0.39845,0.021485,-33.569336,30.883789,95.88623,0,0
3180,2024 10 24,05:24:36.490,0.384996,-0.635772,-0.483736,-0.462137,-1.119175,-0.39845,0.021485,-33.569336,30.883789,95.88623,0,0
3181,2024 10 24,05:24:36.498,0.378632,-0.634073,-0.488421,-0.464794,-1.108921,-0.416028,0.019532,-28.015137,28.503418,89.172363,0,0
3182,2024 10 24,05:24:36.507,0.372949,-0.632281,-0.492845,-0.467155,-1.066927,-0.430189,0.02002,-22.644043,25.390625,83.374023,0,0
3183,2024 10 24,05:24:36.515,0.367783,-0.630445,-0.497161,-0.469155,-1.020051,-0.446303,0.027345,-17.211914,25.024414,79.162598,0,0
3184,2024 10 24,05:24:36.523,0.363002,-0.628579,-0.501491,-0.47077,-1.00589,-0.470717,0.02002,-12.023926,25.390625,75.927734,0,0
3185,2024 10 24,05:24:36.532,0.358718,-0.626686,-0.505738,-0.472032,-0.983428,-0.506363,0.017579,-6.835938,24.291992,71.044922,0,0
3186,2024 10 24,05:24:36.540,0.358718,-0.626686,-0.505738,-0.472032,-0.983428,-0.506363,0.017579,-6.835938,24.291992,71.044922,0,0
3187,2024 10 24,05:24:36.548,0.355081,-0.624826,-0.509763,-0.472919,-0.954131,-0.554216,0.012207,-1.220703,22.277832,63.964844,0,0
3188,2024 10 24,05:24:36.557,0.352198,-0.623023,-0.513554,-0.473351,-0.919462,-0.597674,0.014649,5.432129,20.507813,56.335449,0,0
3189,2024 10 24,05:24:36.565,0.350076,-0.621218,-0.517213,-0.473313,-0.930204,-0.629902,0.001953,13.000488,18.676758,50.109863,0,0
3190,2024 10 24,05:24:36.573,0.34882,-0.619206,-0.520812,-0.472931,-0.927763,-0.644551,0.002441,22.033691,13.793945,45.349121,0,0
3191,2024 10 24,05:24:36.582,0.348508,-0.616856,-0.52432,-0.472355,-0.893582,-0.654805,-0.019044,30.944824,7.141113,40.83252,0,0
3192,2024 10 24,05:24:36.590,0.348508,-0.616856,-0.52432,-0.472355,-0.893582,-0.654805,-0.019044,30.944824,7.141113,40.83252,0,0
3193,2024 10 24,05:24:36.598,0.349156,-0.61423,-0.527757,-0.471471,-0.827174,-0.677755,-0.005371,40.100098,2.685547,35.339355,0,0
3194,2024 10 24,05:24:36.607,0.350619,-0.611507,-0.531193,-0.470063,-0.799829,-0.709494,-0.008789,49.438477,1.403809,29.541016,0,0
3195,2024 10 24,05:24:36.615,0.352847,-0.608726,-0.534681,-0.468046,-0.81106,-0.739769,0.009278,58.71582,0.793457,23.803711,0,0
3196,2024 10 24,05:24:36.623,0.355934,-0.605863,-0.53803,-0.46558,-0.805689,-0.775414,0.004883,66.833496,-3.356934,16.662598,0,0
3197,2024 10 24,05:24:36.632,0.359934,-0.602979,-0.54105,-0.462741,-0.784692,-0.828639,-0.001465,73.425293,-7.69043,8.117676,0,0
3198,2024 10 24,05:24:36.640,0.359934,-0.602979,-0.54105,-0.462741,-0.784692,-0.828639,-0.001465,73.425293,-7.69043,8.117676,0,0
3199,2024 10 24,05:24:36.648,0.36477,-0.600135,-0.543668,-0.459571,-0.804712,-0.855983,-0.005371,78.24707,-11.962891,-0.061035,0,0
3200,2024 10 24,05:24:36.657,0.370388,-0.597357,-0.545716,-0.456259,-0.79397,-0.879421,-0.015625,80.566406,-18.249512,-10.070801,0,0
3201,2024 10 24,05:24:36.665,0.376624,-0.594917,-0.546949,-0.452852,-0.765648,-0.896512,-0.024415,78.796387,-23.254395,-21.789551,0,0
3202,2024 10 24,05:24:36.673,0.384701,-0.594072,-0.549438,-0.444074,-5.475753,-0.26661,-2.231025,171.020508,57.800293,-77.148438,0,0
3203,2024 10 24,05:24:36.682,0.403153,-0.591827,-0.54313,-0.438426,-0.548845,0.106449,1.614795,68.054199,-213.012695,-121.337891,0,0
3204,2024 10 24,05:24:36.690,0.403153,-0.591827,-0.54313,-0.438426,-0.548845,0.106449,1.614795,68.054199,-213.012695,-121.337891,0,0
3205,2024 10 24,05:24:36.698,0.420584,-0.591425,-0.538936,-0.427637,-1.373577,1.466842,-0.790552,173.095703,-13.73291,-170.532227,1,0
3206,2024 10 24,05:24:36.707,0.429053,-0.595532,-0.530001,-0.424681,-1.42729,0.228523,1.089877,-1.220703,-57.800293,-146.484375,0,0
3207,2024 10 24,05:24:36.715,0.436724,-0.600422,-0.51783,-0.424991,-1.515671,-0.228523,-0.304209,-58.959961,-110.656738,-149.108887,0,0
3208,2024 10 24,05:24:36.723,0.445035,-0.603137,-0.503271,-0.429986,-1.057161,-0.308115,-0.129398,-52.368164,-134.033203,-122.497559,0,0
3209,2024 10 24,05:24:36.732,0.450399,-0.605203,-0.492242,-0.434244,-1.071322,-0.417005,-0.335459,-44.921875,-100.646973,-82.092285,0,0
3210,2024 10 24,05:24:36.740,0.450399,-0.605203,-0.492242,-0.434244,-1.071322,-0.417005,-0.335459,-44.921875,-100.646973,-82.092285,0,0
3211,2024 10 24,05:24:36.748,0.456178,-0.60506,-0.483769,-0.437917,-0.875027,-0.10889,-0.039064,-21.42334,-96.252441,-63.171387,0,0
3212,2024 10 24,05:24:36.757,0.461127,-0.604949,-0.476862,-0.440455,-0.972198,-0.02295,-0.041505,-9.58252,-77.636719,-57.678223,0,0
3213,2024 10 24,05:24:36.765,0.465712,-0.604819,-0.470348,-0.442807,-1.001984,-0.043458,0.006836,-16.967773,-74.768066,-54.748535,0,0
3214,2024 10 24,05:24:36.773,0.469772,-0.604768,-0.463661,-0.445633,-1.054231,-0.044923,0.080081,-23.010254,-77.697754,-52.246094,0,0
3215,2024 10 24,05:24:36.782,0.472972,-0.604514,-0.456871,-0.449587,-1.001495,-0.095218,-0.021973,-31.860352,-82.03125,-37.780762,0,0
3216,2024 10 24,05:24:36.790,0.472972,-0.604514,-0.456871,-0.449587,-1.001495,-0.095218,-0.021973,-31.860352,-82.03125,-37.780762,0,0
3217,2024 10 24,05:24:36.798,0.47571,-0.603828,-0.449943,-0.45458,-0.765648,-0.243171,-0.245125,-40.893555,-88.684082,-27.954102,0,0
3218,2024 10 24,05:24:36.807,0.477914,-0.602893,-0.444823,-0.458532,-0.626484,-0.278329,-0.542985,-21.66748,-62.927246,-15.74707,0,0
3219,2024 10 24,05:24:36.815,0.479209,-0.601784,-0.442284,-0.461086,-0.971709,0.018067,-0.042482,-15.625,-35.339355,-0.915527,0,0
3220,2024 10 24,05:24:36.823,0.479181,-0.60142,-0.440396,-0.463391,-0.954131,-0.051759,-0.158208,-16.601563,-25.085449,0.305176,0,0
3221,2024 10 24,05:24:36.832,0.479601,-0.601146,-0.438846,-0.46478,-0.951201,0.000488,-0.130375,-10.070801,-17.150879,-5.371094,0,0
3222,2024 10 24,05:24:36.840,0.479911,-0.601288,-0.437726,-0.465332,-0.961455,-0.010743,-0.130375,-5.554199,-7.080078,-9.399414,0,0
3223,2024 10 24,05:24:36.848,0.479911,-0.601288,-0.437726,-0.465332,-0.961455,-0.010743,-0.130375,-5.554199,-7.080078,-9.399414,0,0
3224,2024 10 24,05:24:36.857,0.480329,-0.601704,-0.436772,-0.46526,-0.938505,-0.026856,-0.094729,-3.479004,-1.77002,-12.756348,0,0
3225,2024 10 24,05:24:36.865,0.480766,-0.602351,-0.436013,-0.464683,-0.934111,-0.069338,-0.12891,-0.793457,3.356934,-14.648438,0,0
3226,2024 10 24,05:24:36.873,0.481278,-0.603065,-0.43554,-0.463668,-0.928739,-0.054201,-0.114261,2.258301,7.8125,-15.74707,0,0
3227,2024 10 24,05:24:36.882,0.481668,-0.60388,-0.435319,-0.462409,-0.927763,-0.087893,-0.133305,4.516602,12.451172,-15.075684,0,0
3228,2024 10 24,05:24:36.890,0.482093,-0.604657,-0.435456,-0.460819,-0.949248,-0.093265,-0.124027,7.507324,15.930176,-13.73291,0,0
3229,2024 10 24,05:24:36.898,0.482093,-0.604657,-0.435456,-0.460819,-0.949248,-0.093265,-0.124027,7.507324,15.930176,-13.73291,0,0
3230,2024 10 24,05:24:36.907,0.482479,-0.605383,-0.435843,-0.459093,-0.975616,-0.081545,-0.081545,8.422852,17.456055,-12.939453,0,0
3231,2024 10 24,05:24:36.915,0.482805,-0.6061,-0.436275,-0.457392,-0.978545,-0.067385,-0.079104,8.789063,17.089844,-12.084961,0,0
3232,2024 10 24,05:24:36.923,0.483105,-0.606766,-0.436651,-0.455831,-0.982452,-0.066408,-0.061525,7.873535,15.50293,-11.413574,0,0
3233,2024 10 24,05:24:36.932,0.483386,-0.607354,-0.436976,-0.454435,-0.981475,-0.065432,-0.063478,6.958008,13.671875,-10.253906,0,0
3234,2024 10 24,05:24:36.940,0.483635,-0.607869,-0.437222,-0.453244,-0.978545,-0.06885,-0.063967,5.737305,11.71875,-9.155273,0,0
3235,2024 10 24,05:24:36.948,0.483635,-0.607869,-0.437222,-0.453244,-0.978545,-0.06885,-0.063967,5.737305,11.71875,-9.155273,0,0
3236,2024 10 24,05:24:36.957,0.483884,-0.608311,-0.437416,-0.452196,-0.980499,-0.070315,-0.065432,5.310059,10.070801,-8.483887,0,0
3237,2024 10 24,05:24:36.965,0.484174,-0.60867,-0.437566,-0.451257,-0.979034,-0.067385,-0.066408,5.310059,8.605957,-8.056641,0,0
3238,2024 10 24,05:24:36.973,0.484491,-0.608992,-0.43768,-0.45037,-0.983917,-0.061037,-0.071291,5.065918,7.751465,-8.056641,0,0
3239,2024 10 24,05:24:36.982,0.484807,-0.609332,-0.4377,-0.44955,-0.981964,-0.065432,-0.073733,4.150391,6.958008,-8.483887,0,0
3240,2024 10 24,05:24:36.990,0.485124,-0.609696,-0.43766,-0.448754,-0.982452,-0.059572,-0.070803,3.601074,6.591797,-8.911133,0,0
3241,2024 10 24,05:24:36.998,0.485124,-0.609696,-0.43766,-0.448754,-0.982452,-0.059572,-0.070803,3.601074,6.591797,-8.911133,0,0
3242,2024 10 24,05:24:37.007,0.485426,-0.610107,-0.437525,-0.447998,-0.969268,-0.067873,-0.063967,2.441406,6.04248,-9.58252,0,0
3243,2024 10 24,05:24:37.015,0.485715,-0.610551,-0.437321,-0.44728,-0.963408,-0.059572,-0.081057,1.525879,5.615234,-9.82666,0,0
3244,2024 10 24,05:24:37.023,0.485887,-0.611086,-0.436975,-0.446699,-0.964385,-0.081057,-0.059572,-1.220703,5.126953,-9.94873,0,0
3245,2024 10 24,05:24:37.032,0.486049,-0.61162,-0.436575,-0.446184,-0.966826,-0.075686,-0.052736,-1.89209,3.967285,-9.70459,0,0
3246,2024 10 24,05:24:37.040,0.486159,-0.612169,-0.436085,-0.44579,-0.968291,-0.07178,-0.062502,-3.723145,2.990723,-9.399414,0,0
3247,2024 10 24,05:24:37.048,0.486159,-0.612169,-0.436085,-0.44579,-0.968291,-0.07178,-0.062502,-3.723145,2.990723,-9.399414,0,0
3248,2024 10 24,05:24:37.057,0.486177,-0.612739,-0.435427,-0.44563,-0.970244,-0.08301,-0.073244,-6.286621,0.915527,-9.033203,0,0
3249,2024 10 24,05:24:37.065,0.486205,-0.613283,-0.434583,-0.445675,-0.957549,-0.081545,-0.075686,-8.361816,-1.77002,-9.155273,0,0
3250,2024 10 24,05:24:37.073,0.486166,-0.613894,-0.433604,-0.44583,-0.95999,-0.091311,-0.074221,-9.82666,-2.258301,-9.399414,0,0
3251,2024 10 24,05:24:37.082,0.486202,-0.614439,-0.432639,-0.445978,-0.951689,-0.104495,-0.073733,-8.178711,-2.685547,-9.277344,0,0
3252,2024 10 24,05:24:37.090,0.486297,-0.614991,-0.431656,-0.446066,-0.960967,-0.103519,-0.080081,-7.629395,-2.624512,-10.375977,0,0
3253,2024 10 24,05:24:37.098,0.486297,-0.614991,-0.431656,-0.446066,-0.960967,-0.103519,-0.080081,-7.629395,-2.624512,-10.375977,0,0
3254,2024 10 24,05:24:37.107,0.486596,-0.615413,-0.43069,-0.446091,-0.961455,-0.103519,-0.054201,-4.516602,-3.967285,-10.925293,0,0
3255,2024 10 24,05:24:37.115,0.487109,-0.615704,-0.4297,-0.446084,-0.966826,-0.115726,-0.044923,-2.13623,-5.981445,-11.84082,0,0
3256,2024 10 24,05:24:37.123,0.487908,-0.615798,-0.428729,-0.446016,-0.95706,-0.103519,-0.070803,0.671387,-7.8125,-12.390137,0,0
