frame,date,time,quaternion_x_left,quaternion_y_left,quaternion_z_left,quaternion_w_left,accel_x_left,accel_y_left,accel_z_left,gyro_x_left,gyro_y_left,gyro_z_left,HS_left,TO_left,filtered_quaternion_x_left,filtered_quaternion_y_left,filtered_quaternion_z_left,filtered_quaternion_w_left,filtered_accel_x_left,filtered_accel_y_left,filtered_accel_z_left,filtered_gyro_x_left,filtered_gyro_y_left,filtered_gyro_z_left,quaternion_x_right,quaternion_y_right,quaternion_z_right,quaternion_w_right,accel_x_right,accel_y_right,accel_z_right,gyro_x_right,gyro_y_right,gyro_z_right,HS_right,TO_right,filtered_quaternion_x_right,filtered_quaternion_y_right,filtered_quaternion_z_right,filtered_quaternion_w_right,filtered_accel_x_right,filtered_accel_y_right,filtered_accel_z_right,filtered_gyro_x_right,filtered_gyro_y_right,filtered_gyro_z_right
22151,2024 8 08,15:43:13.988,-0.268394,-0.613678,0.323759,-0.668239,-0.982667,-0.086441,-0.031409,1.130794,-3.087749,-0.206027,0,0,-0.2685618621256215,-0.615299345066579,0.3277861304539234,-0.6645274141022498,-0.9815133774191542,-0.0962850138299297,-0.0166309018757963,1.796343218832375,-3.845183942587318,-0.6828338679051303,-0.297968,-0.590095,0.413803,-0.625916,-1.038154,-0.108983,0.029192,-0.54257,-1.492106,-0.06378,0,0,-0.2975330621315557,-0.6481504876348461,0.23671566382842,-0.6583737200218832,-1.0432236781687254,-0.1104556022094289,0.0275354685340571,-0.420114311190395,-1.4611112267773063,-0.7923323082021171
22152,2024 8 08,15:43:13.997,-0.268406,-0.613618,0.323724,-0.668307,-0.982507,-0.085012,-0.011661,1.197724,-3.106392,-0.098093,0,0,-0.2685540690193405,-0.61521527781325,0.3275830239312272,-0.6647163933971373,-0.9815630585481964,-0.0957213631384333,-0.0163824067820065,1.766412257890756,-3.808244345457952,-0.6535968245098738,-0.297955,-0.652307,0.227808,-0.658651,-1.042489,-0.106733,0.033633,-0.411285,-2.244216,0.029135,0,0,-0.2975541590249779,-0.6483583132531038,0.2362702806369989,-0.658387584020789,-1.0431869442602892,-0.1102694720989574,0.0278403451073542,-0.4196728456308752,-1.500266465438441,-0.7512589427920112
22153,2024 8 08,15:43:14.005,-0.268429,-0.613495,0.323628,-0.668456,-0.978738,-0.092456,-0.031883,0.865094,-3.266452,-0.109663,0,0,-0.2685478155683734,-0.6151292639225875,0.3273852727346659,-0.6649033737272804,-0.9814218056207866,-0.0955580949815116,-0.0171574364429062,1.721346344996218,-3.781154728185054,-0.62640013328438,-0.297945,-0.65239,0.227888,-0.658547,-1.048973,-0.126593,0.019293,-0.69249,-1.491109,0.142427,0,0,-0.2975737010737289,-0.6485598975904486,0.235851166605149,-0.6583955548197495,-1.0434762470472747,-0.1110856484940095,0.0274129778519865,-0.4333137033493315,-1.499808592166519,-0.7065746456524106
22154,2024 8 08,15:43:14.013,-0.268447,-0.613347,0.323507,-0.668644,-0.979942,-0.137046,-0.014772,1.031341,-3.255481,-0.157082,0,0,-0.2685427747899547,-0.6150401507264581,0.3271913590979325,-0.6650904050409163,-0.9813478153397472,-0.097632490232436,-0.0170381646207608,1.6868460777464072,-3.754871041775801,-0.6029342266201609,-0.29794,-0.652435,0.227936,-0.658487,-1.041787,-0.115675,0.041349,-0.366364,-1.072436,0.083223,0,0,-0.2975920160200425,-0.6487536527109262,0.2354554082748915,-0.658400127078762,-1.043391784694911,-0.111315116069309,0.0281097789593872,-0.4299662181818649,-1.478439962558193,-0.6670847633697901
22155,2024 8 08,15:43:14.022,-0.268475,-0.613182,0.323387,-0.668842,-0.979175,-0.085784,-0.029479,0.857914,-3.316572,-0.175797,0,0,-0.2685393860504569,-0.6149472431901353,0.3270011411430359,-0.6652779847888705,-0.98123917457276,-0.0970400657208142,-0.0176602063897228,1.645399473859087,-3.7329560896870113,-0.5815773652891528,-0.297938,-0.652448,0.227949,-0.658471,-1.039851,-0.106988,0.021186,-0.278465,-0.959592,0.067266,0,0,-0.2976093152190403,-0.6489383700753799,0.2350800878611469,-0.658403670724824,-1.0432147454601657,-0.1110987602658436,0.0277635900114178,-0.4223911572727716,-1.452497564430283,-0.6303672252013006
22156,2024 8 08,15:43:14.030,-0.268511,-0.612571,0.342041,-0.66005,-0.978427,-0.089658,-0.026995,0.355787,-3.270204,-0.36867,0,0,-0.2685379667479341,-0.6148284310306285,0.3277531340858841,-0.665016585549427,-0.9810985658441218,-0.0966709624347735,-0.0181269460702367,1.5809188501661324,-3.709818485202661,-0.5709319970246951,-0.297922,-0.652532,0.228009,-0.658373,-1.048688,-0.103479,0.026607,-0.340864,-2.013352,0.062835,0,0,-0.2976249494580883,-0.6491180515716108,0.2347265334680896,-0.6584021371885828,-1.0434884081871572,-0.1107177722525514,0.0277057605108469,-0.418314799409133,-1.4805402862087689,-0.5957071139412355
22157,2024 8 08,15:43:14.038,-0.268541,-0.61282,0.323204,-0.669236,-0.979355,-0.086756,-0.031213,0.593939,-3.24535,-0.378548,0,0,-0.2685381184105374,-0.614728009479097,0.3275256773815899,-0.6652275562719556,-0.9810113875519156,-0.0961752143130348,-0.0187812487667248,1.5315698576578256,-3.686595060942528,-0.5613127971734604,-0.297903,-0.652624,0.228062,-0.658273,-1.047092,-0.104194,0.026439,-0.444537,-1.584681,-0.067203,0,0,-0.2976388519851839,-0.6492933489930303,0.2343933067946851,-0.6583956803291536,-1.0436685877777991,-0.1103915836399238,0.0276424224853046,-0.4196259094386764,-1.4857473218983304,-0.5692819082441738
22158,2024 8 08,15:43:14.047,-0.268573,-0.612642,0.323125,-0.669424,-0.981867,-0.087519,-0.030634,0.512434,-3.054485,-0.443395,0,0,-0.2685398624900105,-0.6146237090051422,0.3273056435125103,-0.6654373784583578,-0.98105416817432,-0.0957424035973831,-0.0193738863283886,1.4806130647749345,-3.654989557895401,-0.5554169073147873,-0.297904,-0.652699,0.228115,-0.65818,-1.053417,-0.105083,0.029446,-0.43251,-1.331507,-0.147822,0,0,-0.2976521093859247,-0.6494636315433787,0.2340793914549508,-0.6583848963126959,-1.0441560083889092,-0.1101261544579276,0.0277326013610393,-0.4202701139667426,-1.4780353058034137,-0.548208912831965
22159,2024 8 08,15:43:14.055,-0.268587,-0.612572,0.323094,-0.669498,-0.982941,-0.088113,-0.03005,0.45382,-2.968618,-0.474279,0,0,-0.26854221936551,-0.6145211235548851,0.3270950613368848,-0.6656404095354399,-0.981148509765604,-0.0953609334175139,-0.0199076920119691,1.4292734115361876,-3.620670980000631,-0.5513600119490479,-0.29791,-0.652757,0.22815,-0.658108,-1.04625,-0.104007,0.023297,-0.386893,-1.213273,-0.25609,0,0,-0.2976650039166284,-0.6496282999662097,0.2337829218822033,-0.6583710514970611,-1.0442607079694637,-0.1098201967350313,0.0275108212929874,-0.4186012582684054,-1.4647971905132429,-0.5336029671903668
22160,2024 8 08,15:43:14.063,-0.268611,-0.612453,0.323038,-0.669624,-0.982985,-0.086571,-0.032457,0.435732,-2.834333,-0.376025,0,0,-0.2685456583972344,-0.6144177173771408,0.3268922082700405,-0.6658395890586679,-0.9812403342773236,-0.0949214367466382,-0.0205351574113707,1.379596340959378,-3.5813540810005997,-0.5425932613515955,-0.297905,-0.652853,0.228189,-0.658001,-1.049689,-0.108993,0.028379,-0.165085,-1.675336,-0.289502,0,0,-0.297677003720797,-0.6497895349678993,0.2335032257880931,-0.658352548922208,-1.0445321225709905,-0.1097788368982797,0.027554230228338,-0.4059254453549851,-1.4753241309875806,-0.5213979188308484
22161,2024 8 08,15:43:14.072,-0.268644,-0.612308,0.322976,-0.669773,-0.982386,-0.088661,-0.036746,0.287825,-2.739686,-0.363857,0,0,-0.2685505754773727,-0.6143122315082837,0.3266963978565385,-0.6660362596057345,-0.9812976175634576,-0.0946084149093063,-0.0213456995408021,1.3250077739114092,-3.539270676950569,-0.5336564482840157,-0.297902,-0.652927,0.22821,-0.657921,-1.046829,-0.075244,0.023212,-0.053903,-1.163618,-0.258952,0,0,-0.2976882535347571,-0.6499464082195043,0.2332385644986885,-0.6583309714760975,-1.044646966442441,-0.1080520950533657,0.0273371187169211,-0.3883243230872358,-1.4597388244382017,-0.508275622889306
